,smiles,logP,logD
2615,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],3.73,
2616,O=C(Oc1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1)c1ccccc1,5.7,
2617,Clc1ccc(Oc2ccccc2)c(Cl)c1Cl,5.55,
2618,CCCNC(=O)N1CCN(C(=O)NCCC)CC1,1.04,
2619,CCCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,1.94,
2620,Cc1[nH]nc(C(=O)N2CCCCCC2)c1[N+](=O)[O-],1.15,
2621,CCN(N=O)C(=O)N(C)C,0.71,
2622,CCCCCCCSC1OC(CO)C(O)C(O)C1O,1.5,
2623,CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)c2ccccc2)cc1,3.0,
2624,COc1cccc(C(=O)NN)c1,0.4,
2625,CCCC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1.21,
2626,CCC(C)N(CC(O)COc1ccccc1)CC(O)COc1ccccc1,3.46,
2627,c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,6.4,
2628,Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,-1.16,
2629,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,1.97,
2630,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,3.41,
2631,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,3.23,
2632,Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,6.31,
2633,CCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,5.43,
2634,O=C(O)COc1ccc(O)cc1,0.65,
2635,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.22,
2636,COc1cc(C)c2ccc(=NC(C)=O)c3c(c2c1OC)CCC(NCc1ccccc1)C(=O)C3,3.58,
2637,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,4.76,
2638,CC1COC(N=c2[nH]cc([N+](=O)[O-])s2)=N1,1.34,
2639,Cc1cc(N=O)ccc1O,1.71,
2640,Clc1cccc2nccnc12,1.75,
2641,CC(=O)N(c1ccccc1)S(C)(=O)=O,0.29,
2642,CN(N=O)C(=O)Nc1ccc(F)cc1,1.88,
2643,NS(=O)(=O)c1cc2c(cc1[N+](=O)[O-])N=CNS2(=O)=O,0.08,
2644,N=c1[nH]nco1,-1.44,
2645,CCOc1cccc(NC(=O)OCCN2CCOCC2)c1,2.5,
2646,Cc1cccc(C)c1NC(=O)C1CNCCN1,0.38,
2647,Cc1cnc(C)cn1,0.63,
2648,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,3.77,
2649,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F,3.15,
2650,CC(=O)c1ccccc1OC(=O)N(C)C,0.93,
2651,Cc1c(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)sc2nc3n(c(=O)c12)CCCCC3,4.13,
2652,O=C(O)Cc1cccc(Br)c1,2.37,
2653,CCC(=O)c1ccccc1O,2.54,
2654,CN(C)c1cncc(C(N)=O)n1,0.38,
2655,CCCN(CCC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,4.04,
2656,CCC(C)c1cccc(C(C)CC)c1O,4.36,
2657,COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccccc1,3.48,
2658,c1ccc2c(c1)nnn2C12CC3CC(CC(C3)C1)C2,3.52,
2659,CC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.34,
2660,CC1(C)COC(Cn2cncn2)(c2ccc(-n3ccnc3)cc2Cl)OC1,2.26,
2661,NC(Cc1cccc2ccccc12)C(=O)O,-0.22,
2662,O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,0.79,
2663,CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccccc1,1.82,
2664,COC(=O)Nc1ccc(Cl)c(Cl)c1,3.32,
2665,CCCCC(CCCC)C(=O)O,3.2,
2666,COc1ccc(C(=O)Nc2cccc(F)c2)cc1S(=O)(=O)N1CCOCC1,3.64,
2667,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,2.04,
2668,CCOC(=O)c1cncnc1,0.52,
2669,CCSCCOC(=O)C1=C(C)N=C2C[C@H](c3cccs3)CC(=O)C2[C@H]1c1ccc2c(c1)OCO2,5.0,
2670,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc[n+]2[O-],0.9,
2671,Clc1cccc(Oc2ccccc2)c1,4.75,
2672,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,6.91,
2673,CCC(CC)C(=O)NS(=O)(=O)c1ccc(OC)cc1N,2.03,
2674,CC(=O)OCN1C(=O)c2ccccc2C1=O,1.15,
2675,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.11,
2676,Cn1c(=N)[nH]c2cc(Cl)ccc21,2.09,
2677,O=C(C=Cc1ccccc1)Nc1ccccc1,3.61,
2678,CNC(=O)OCc1c2n(c3c(O)c(Cl)c(OC)c(O)c13)CC=C2OC(C)=O,2.08,
2679,CN(C)N=Nc1cccc(C(N)=O)c1,1.3,
2680,NC(=O)c1ccccc1[N+](=O)[O-],-0.12,
2681,NC(=S)c1ccccc1,1.49,
2682,CCC(C)c1ccc(OC(=O)NC)cc1,3.2,
2683,O=[N+]([O-])c1ccccc1O,1.79,
2684,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-3.05,
2685,Brc1ccccc1-c1ccccc1,4.59,
2686,C[C@@H]1CCCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2CCSc2nc3ccccc3s2)C1,5.05,
2687,CCN(CC)C(=O)c1ccccc1,1.25,
2688,CCCCc1ccccc1,4.38,
2689,Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(C)c3ccccc32)n1,-2.0,
2690,CCCc1ccncc1,2.1,
2691,Clc1ccccc1Oc1ccccc1,4.45,
2692,CCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,3.44,
2693,CC(=O)N=c1[nH]c(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],0.0,
2694,CC(=O)Oc1cccc(C)c1,2.09,
2695,COc1ccccc1C(=O)c1ccncc1,1.86,
2696,c1cc(-c2ccncc2)ccn1,1.28,
2697,CCOC(=O)C(=Cc1ccc(OC)cc1OC)C(C)=O,2.41,
2698,C=C1C(=O)OC2CC(C)C3=CCC(=O)C3(C)CC12,1.17,
2699,CNC(=O)Oc1ccc(Cl)c(Cl)c1,2.8,
2700,c1ccc2c(c1)Cc1c-2ccc2ccccc12,5.4,
2701,CCc1cccc(OC(C)=O)c1,2.45,
2702,COC(=O)c1cc2ccccc2o1,2.53,
2703,CN(C)C(=O)Oc1cccnc1Br,1.14,
2704,CCCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CCC,0.4,
2705,CCCN1CCc2cccc(Cl)c2CC1,3.5,
2706,c1ncncn1,-0.73,
2707,CCOC(=O)c1ccc(S(N)(=O)=O)cc1,1.17,
2708,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,4.82,
2709,Cn1c(=O)cnc2ccccc21,0.79,
2710,Cn1cncc1[N+](=O)[O-],0.13,
2711,O=C(O)C1CCCCN1,-2.31,
2712,NNC(=O)c1ccccc1N,-0.18,
2713,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,6.61,
2714,O=C(O)C1c2ccccc2-c2ccccc21,2.8,
2715,CC(=O)Nc1cc(Cl)ccc1Cl,2.19,
2716,CCCn1ccc(=O)c(O)c1,-0.17,
2717,NC(=O)c1ccccc1NCC(O)CO,-0.8,
2718,Nc1cccc2cc3ccccc3nc12,3.26,
2719,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,4.16,
2720,O=C(c1ccc([N+](=O)[O-])cc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.87,
2721,OC(CN1C2CCCCC21)Cn1ccnc1,1.07,
2722,CNC(=O)N(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,1.99,
2723,O=[N+]([O-])c1ccc2cccnc2c1,1.82,
2724,O=c1c2c(nc3n1CCCC3)CCC2,0.72,
2725,CN(C)CCN(Cc1cccs1)c1ccccn1,2.87,
2726,Cc1cncc(N(C)C)n1,1.57,
2727,NNc1ccc([N+](=O)[O-])cc1,1.41,
2728,C=C(C)c1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,2.65,
2729,CC(=O)NC(CCCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,1.18,
2730,COc1ccccc1OC(=O)c1ccc(N)cc1O,2.88,
2731,CC=NP(=O)(N=CC)NC(=O)c1cccc(OC)c1,0.86,
2732,CNC(=O)COc1ccccc1,1.02,
2733,Oc1c2c(c(O)n1-c1ccc(Cl)cc1)CCC=C2,3.32,
2734,ON=C1CCCCC1,0.84,
2735,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,6.85,
2736,O=c1nc[nH]c(=O)[nH]1,-1.87,
2737,CC1(C)CC(=O)NN1C=NNc1ccccc1,0.26,
2738,CC(C)CC(=O)NN,-0.31,
2739,N#CC(Br)(Br)C(N)=O,0.82,
2740,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,5.47,
2741,OCCCCn1nnc2ccccc21,1.03,
2742,Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,5.62,
2743,N=c1ccc(Cl)n[nH]1,0.35,
2744,CC(NC(=O)C(N)C(C)C)C(=O)NC(C(=O)O)C(C)C,-0.67,
2745,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,5.15,
2746,COC(=O)c1cncc(N(C)C)n1,0.9,
2747,CN(Cc1cccc(C(F)(F)F)c1)N=O,1.99,
2748,COc1cc(O)cc(OC)c1,1.64,
2749,CCCSc1nc2c(c(=O)n1-c1ccc(Br)cc1)SCC2,4.61,
2750,COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27,
2751,CC(=O)N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-0.6,
2752,CN(C)c1ccc2c(c1)C(=O)N(OS(C)(=O)=O)C2=O,1.65,
2753,NC1CCCCC1,1.49,
2754,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,-0.41,
2755,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.9,
2756,Nc1ccc(Sc2ccc(N)cc2)cc1,2.18,
2757,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1,5.62,
2758,C=CCOC1=NS(=O)(=O)c2ccccc21,1.4,
2759,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCOC(C)=O,-1.05,
2760,CCCOc1cccc(C=C(C(=O)OCC)C(=O)OCC)c1,4.0,
2761,Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,2.14,
2762,NC(=O)c1[nH]cnc1N=NN(CCO)Cc1ccccc1,0.99,
2763,Cc1cccc(Cl)c1Nc1ccccc1CC(=O)O,4.37,
2764,Clc1cc(Cl)c2oc3c(Cl)c(Cl)ccc3c2c1,6.25,
2765,CCN=c1[nH]c(Cl)nc(=NC(C)CC)[nH]1,2.61,
2766,Cn1c(=N)[nH]c2ccc(Cl)cc21,2.01,
2767,COc1ccc(Cl)cc1,2.78,
2768,N#Cc1ccc(C=CC(=O)C(F)(F)F)cc1,2.42,
2769,O=NN1CCSCC1,0.4,
2770,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccn3)c2s1,1.75,
2771,C=CC(=O)OC,0.8,
2772,Cc1c(S(=O)(=O)c2ccccc2)no[n+]1[O-],2.03,
2773,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1,-0.33,
2774,CCNP(=O)(OCC)ON=C(C#N)c1ccc([N+](=O)[O-])cc1,1.76,
2775,N=c1[nH]cc(Cc2ccccc2)c(=N)[nH]1,1.58,
2776,CCC1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,5.9,
2777,C#CCOc1c(Cl)cc(N=CNOCCCl)cc1Cl,3.7,
2778,C#CCC(O)(c1cccnc1)c1ccc(Cl)cc1Cl,2.29,
2779,COS(=O)c1ccc(O)cc1,0.58,
2780,O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21,1.2,
2781,Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.22,
2782,Cc1cccc(C)c1OC(=O)c1ccc(N)cc1O,3.88,
2783,C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,4.49,
2784,CCCc1[nH]nc2c1[C@H](c1ccsc1C)C(C#N)C(=N)O2,3.83,
2785,NC(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,3.7,
2786,CCc1ccc2cc(O)c(O)cc2c1,3.25,
2787,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.73,
2788,CC(OC(=O)c1cccc(C(F)(F)F)c1)C(N)=O,2.75,
2789,Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O,-0.22,
2790,O=C(NC1CC1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0.74,
2791,Cc1cnc([N+](=O)[O-])n1CCO,0.18,
2792,O=C(O)c1cc2ccccc2o1,2.41,
2793,CCOP(=O)(OCC)SCS(=O)CC,1.78,
2794,COC(=O)C1(n2ccnc2[N+](=O)[O-])CC(OC(C)=O)C(NC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1,0.41,
2795,CCOc1ccccc1NC(=O)OC,2.43,
2796,CCCCCCCC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,3.54,
2797,Cc1oc2cc(OCC#N)ccc2c(=O)c1C,1.96,
2798,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,2.62,
2799,O=C(O)C(O)(c1ccccc1)c1ccccc1,2.3,
2800,O=c1ccc2ccccc2o1,1.39,
2801,C=C1C(=O)OC2C1C(OC(=O)C=C(C)C)Cc1cc(oc1O)CC1(C)OC21,1.05,
2802,O=C(O)CCSC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.43,
2803,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,7.32,
2804,C#CC(C=C)(CC)OC(N)=O,1.09,
2805,CC(=O)Oc1ccc(C(C)=O)cc1,1.29,
2806,CN(C)c1ccc(N(C)C)nn1,0.99,
2807,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1.49,
2808,Clc1cc(Cl)c2c(c1)Oc1ccc(Cl)c(Cl)c1O2,7.1,
2809,COc1ccc(C(=O)NP(=O)(N2CC2)N2CC2)cc1,1.08,
2810,O=C(c1ccc(Cl)cc1)N(Cc1ccc(Cl)c(Cl)c1)n1c(O)c2c(c1O)CCCC2,5.51,
2811,CC1CN(C(=O)c2ccccc2)CC(C)N1N=O,1.04,
2812,COc1ccc(N)c([N+](=O)[O-])c1,1.94,
2813,O=[N+]([O-])c1ccc(C=CS(=O)(=O)c2ccccc2)o1,1.88,
2814,C#CCN(C)C(C)Cc1ccccc1,2.9,2.16
2815,CCN(CC)C(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C,2.66,
2816,CCC(C)n1nnc2ccccc21,2.31,
2817,O=C1c2ccccc2C(=O)N1CCCCBr,2.96,
2818,CCC1(c2ccccc2)C(=O)NCNC1=O,0.91,
2819,Cc1cssc1=S,2.18,
2820,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,2.79,
2821,CCCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.56,
2822,CS(=O)(=O)c1cccc2ccccc12,1.74,
2823,NCCCCN,-0.7,
2824,O=c1ccss1,0.82,
2825,CC(=O)C(=Cc1cccc(Cl)c1)C(C)=O,2.26,
2826,CCNC(=O)c1cccs1,1.18,
2827,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.17,
2828,CC1=NS(=O)(=O)c2cnccc2N1C,-0.8,
2829,CCOC(=O)c1c(OCC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,2.28,
2830,COC(=O)c1c(C)[nH]c(-c2ccc(Cl)cn2)c1C(=O)OC,2.7,
2831,CCCCOC1(c2ccccc2)CN(C)CCO1,2.23,
2832,CN(C)C(=O)Oc1ccccc1[N+](=O)[O-],1.35,
2833,C[C@H]1CCC[C@@H](C)N1C(=O)COC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,4.39,
2834,Cc1nc(=NCc2ccccc2)nc(C(Cl)(Cl)Cl)[nH]1,3.86,
2835,CC(C)c1ccc(N)cc1,2.49,
2836,CCCCCCCC/C=C/CCCCCCCC(=O)O,7.64,
2837,CCOC(=O)/C=C/c1ccccc1,2.99,
2838,CCSc1nnc(C(C)(C)C)c(=O)n1N,2.08,
2839,CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,3.82,
2840,Cc1cccc(Cl)c1C(=O)O,2.31,
2841,Clc1cc(Cl)c(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.47,
2842,Cn1c([N+](=O)[O-])cnc1C(N)=O,0.29,
2843,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1C,3.13,
2844,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(OC(C)=O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC1C,2.87,
2845,CC(C)(C)CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,2.71,
2846,COC(=O)NC1=NCC(c2cc(Br)ccc2Br)N1C,2.77,
2847,CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,0.42,
2848,COc1cc(OC)ncn1,0.96,
2849,NC(=O)c1cccc(C(N)=O)c1,-0.21,
2850,CCCNC(=O)CCn1ccc(=O)c(O)c1C,-0.4,
2851,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,3.31,
2852,CCCc1c(C)ssc1=S,3.39,
2853,CCSC(=O)N1CCCCCC1,3.21,
2854,CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,1.7,
2855,COCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.33,
2856,CCOCCOC(=O)C(C#N)C(=NCc1ccc(Cl)cc1)C(C)C,4.05,
2857,COC(=O)Cn1cnc([N+](=O)[O-])n1,-0.38,
2858,CCN1C(=O)C(=O)c2c(C#N)cccc2C1=O,0.41,
2859,COCCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.56,
2860,O=C(O)Cc1ccccc1O,0.85,
2861,CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC4OC(C(=O)O)C(O)C(O)C4OC4OC(C(=O)O)C(O)C(O)C4O)C(C)(C)C2CCC13C,2.8,
2862,CN(NC(=S)Nc1ccccc1)C(=O)c1ccccc1,2.47,
2863,CC(=O)N=C1CC(=O)N(c2ccc(Cl)cc2)C1=O,0.75,
2864,O=C(O)Cc1cccc(C(F)(F)F)c1,2.62,
2865,O=[N+]([O-])c1ccccc1C(F)(F)F,2.58,
2866,COc1ccccc1NC(=O)C1C(C)=Nc2nc(SCc3ccccc3F)nn2C1c1ccncc1,4.66,
2867,COc1cc(C)n(-c2ccncn2)n1,2.21,
2868,O=C(OOC(=O)c1ccccc1)c1ccccc1,3.46,
2869,CCC(C)C(NC(=O)C(CCC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.43,
2870,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1CO,0.42,
2871,CNC(=O)c1ccsc1,0.81,
2872,COc1ccc(C=CC(=O)O)cc1,2.68,
2873,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.03,
2874,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)CC)C(=O)O,-0.49,
2875,Cc1nccnc1CC(C)C,1.96,
2876,CC(=O)NNC(=O)Nc1cccc(Br)c1,1.48,
2877,COc1ccc(N=C=S)cc1,3.58,
2878,CCOc1cccc(NC(=O)Cc2ccccc2)c1,3.23,
2879,CCCCC(N)C(=O)O,-1.53,
2880,CN(C)Cc1ccc(C(=O)OCn2ncc3c(=O)[nH]cnc32)cc1,1.05,
2881,CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(F)ccc21,3.1,
2882,CN(CCO)N=Nc1ccccc1,1.71,
2883,NC(=O)NCCCn1nc(-c2ccccc2)ccc1=O,0.69,
2884,CCN=c1[nH]c(Cl)nc(=NC(C)C)[nH]1,2.61,
2885,Oc1cccc(Cl)c1Cl,2.84,
2886,NCC(O)c1ccc(O)cc1,-0.9,
2887,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc2c1OCO2,1.38,
2888,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,1.2,3.5
2889,COC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.59,
2890,CC1c2nc3ccccc3c(=O)n2CN1CCO,0.46,
2891,CCC=CCC=CCC=CCCCCCCCC(=O)O,6.46,
2892,CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)[O-],-1.38,
2893,O=C(CN1CCOCC1)NC1COc2ccc(Cl)cc21,1.55,
2894,N#CCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-0.22,
2895,CC(=O)c1ccc(OC(=O)N(C)C)cc1,1.27,
2896,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1nncn1C,2.78,
2897,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1.91,0.31
2898,Nc1ccc(C(=O)O)c(F)c1,1.29,
2899,CCN(CC)CC(=O)NC1COc2ccccc21,2.2,
2900,CN(C)C(=O)Nc1ccc(Oc2nnn(C(C)(C)C)n2)cc1,2.08,
2901,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(CC1CCCC1)N2,1.24,
2902,Sc1ccccc1,2.52,
2903,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CCO,0.06,
2904,c1cn(C23CC4CC(CC(C4)C2)C3)cn1,2.9,
2905,COc1c(OC)c(OC(C)=O)c2cc(C)c(C)cc2c1OC(C)=O,3.14,
2906,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1,3.2,
2907,O=c1nc(-c2ccccc2)c2ccccc2[nH]1,1.91,
2908,OC(CN1CCCC1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,3.84,
2909,COP(=O)(OC)OC,-0.65,
2910,NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)s1,-0.34,
2911,N#Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.8,
2912,Cn1ccc(=O)c(O)c1,-0.7,
2913,COc1cccnc1,0.99,
2914,O=Cc1c[nH]c(=O)[nH]c1=O,-1.03,
2915,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,4.58,
2916,N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,4.0,
2917,CCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.07,
2918,O=C(COC(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1)c1ccc(F)cc1,4.68,
2919,O=C1Nc2ccccc2C1=O,0.83,
2920,CCOc1ccc(NC(=O)OCCC#N)cc1OCC,2.07,
2921,Clc1ccncn1,0.47,
2922,CC(=O)c1cccc(C(=O)O)c1,1.56,
2923,Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1C,1.34,
2924,Cc1[nH]c(=O)n(OCCCl)c(=O)c1Br,0.3,
2925,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(N)cc2)c1=O,1.19,
2926,C(=Cc1ccccc1)c1ccccc1,4.81,
2927,N#CC(C#N)=Cc1ccc(Cl)o1,2.17,
2928,CC(C)(C)C(=O)OCn1cc2c(=O)[nH]cnc2n1,0.79,
2929,CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,1.44,
2930,CC(=O)CF,-0.39,
2931,CCOP(=O)(CC)Sc1ccccc1,2.11,
2932,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,6.55,
2933,CN=NNc1ccc(C(N)=O)cc1,0.47,
2934,O=S1(=O)N=C(C2=CCCC2)Nc2ccccc21,1.69,
2935,O=C(O)Cc1ccc(S(=O)(=O)F)cc1,1.86,
2936,C#CCOc1c(Cl)cc(N=CNOCSC)cc1Cl,3.6,
2937,Cc1ncc([N+](=O)[O-])n1CCc1ccncc1,0.06,
2938,CCCN(CCC)C(=O)SCC,3.21,
2939,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.05,
2940,CCNC(=S)Nc1ccccc1,1.42,
2941,CCOC(=O)c1c[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c1=Nc1ccc(O)cc1,3.09,
2942,CNC(=O)Oc1ccc(SC)c(C)c1,2.47,
2943,N=c1ccc2ccccc2[nH]1,1.87,1.7
2944,COc1cccc(Nc2ccccc2C(=O)O)c1,4.31,
2945,N#Cc1ccc(O)cc1,1.6,
2946,COc1ccc(-n2c(O)cc(Sc3nc(C)cc(C)n3)c2O)cc1OC,2.95,
2947,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1,1.22,
2948,CC(C)c1cccc(C(C)C)c1NC1=NCCN1,3.04,
2949,Clc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,8.2,
2950,CCC(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.8,
2951,N=c1ccn(C2CC(CO)C(O)C2O)c(=O)[nH]1,-2.41,
2952,O=[N+]([O-])c1cccc(-n2c(O)ccc2O)c1,0.38,
2953,CCN(C(=O)C(C)OC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1,3.4,
2954,CCOC(=O)C(C#N)=NNc1ccc(Cl)c(C(F)(F)F)c1,4.86,
2955,COc1cc(-n2c(=O)cc(C)n2C)nc(C)n1,0.7,
2956,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,4.26,
2957,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2OCCCl)nc(C)[nH]1,1.1,
2958,CN(C)c1cnn(-c2ccccc2)c(=O)c1Cl,1.55,
2959,CSc1nnc(CC(C)C)c(=O)n1N,1.39,
2960,O=C(O)COc1cccc2ccccc12,2.6,
2961,C1=CCCC=CCCC=CCC1,5.5,
2962,N#CC(C#N)=NNc1ccccc1Br,3.11,
2963,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,3.78,
2964,COc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.1,
