smiles,logP,hlb,phob_mass,mass
O=C1CCC(c2ccccc2)CC1,1.66,10.341775557891406,84.07699999999998,174.104465068
OC(CNCC(O)COc1cccc2ccccc12)COc1ccccc1,1.61,9.532280665983484,192.17599999999996,367.17835828
NC1CCCCC1,3.08,20.0,0.0,99.10479941599999
CCN(CC)CC(=O)NC1COc2ccccc21,2.76,14.191796864921962,72.06599999999999,248.15247788
CC=NN(C(=O)c1ccc(C)cc1)c1ccccc1,2.35,8.566680978844312,144.13199999999998,252.126263132
CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)O,1.55,17.21917389832594,36.033,259.153206152
Clc1cccc2nccnc12,0.86,11.212220333960477,72.06599999999999,164.01412584
CC(C)CC(NC(=O)C1CCCN1)C(=O)O,1.55,15.788336699925248,48.044,228.1473925
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.0,11.427114639214784,168.15399999999997,392.29265976
CCCOc1ccc2ccc(=O)oc2c1,2.45,11.760333344876983,84.07699999999998,204.078644244
O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,1.79,9.406142871984693,144.13199999999998,272.104858992
CC(C)=NN(c1ccccc1)P(=O)(N1CC1)N1CC1,2.31,14.81781244430342,72.06599999999999,278.12964785800006
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCC2)cc1,1.2,14.908778617065337,72.06599999999999,283.09906240400005
OCC1CC(F)C(n2cnc3c(I)ncnc32)O1,1.32,20.0,0.0,363.98325178000005
O=[N+]([O-])OCC(CO)O[N+](=O)[O-],3.57,9.889983135569542,92.00999999999999,182.017500532
CCOc1ccccc1,1.06,8.192982456804321,72.06599999999999,122.07316494
O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,2.56,12.253286973938959,180.16499999999996,465.139212964
c1csc(-c2cccs2)c1,1.68,0.6951086490023184,160.22199999999998,165.991092192
COC(=O)C(C)(C)C,1.35,11.722526463335301,48.044,116.083729624
CC(=O)Nc1cccc(C)c1C,2.15,11.162952010560447,72.06599999999999,163.099714036
CCc1noc(-c2[nH]c3ccccc3c2C(=O)C(=O)N(C)C)c1C,1.82,13.350672215004508,108.09899999999998,325.142641468
COc1cccnc1,2.09,20.0,0.0,109.052763844
Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.83,14.519245276445552,72.06599999999999,262.978380296
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,1.65,5.602445399637801,236.14199999999997,328.030705984
Cc1ccc(N(CCOC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)C2=NS(=O)(=O)c3ccccc32)cc1,2.64,12.375982200095912,216.19799999999995,567.149777648
COC(=O)NC(=O)C(O)c1ccccc1,1.29,13.10600172763126,72.06599999999999,209.068807832
COC(=O)CNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.61,16.791515031999825,72.06599999999999,449.2213659639999
CCOc1cccnn1,0.5,20.0,0.0,124.063662876
Cc1cc2nccnc2cc1C,0.73,10.882591733800137,72.06599999999999,158.08439832
C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.7,12.497013569160003,84.07699999999998,224.116092372
O=C(CN1CCCCC1)Nc1cccc(I)c1,1.03,15.810585897338015,72.06599999999999,344.03856116400004
O=C(Cc1ccccc1)NCCNCC(O)COCCCc1ccccc1,0.48,10.26728680230319,180.16499999999996,370.22564282
CSc1ccc(O)cc1,0.74,9.707032331893577,72.06599999999999,140.029585876
COc1cc(S(C)=O)ccc1-c1cn2cccnc2n1,1.15,14.979253482979566,72.06599999999999,287.0728476560001
CCCC(=O)C(O)O,1.82,15.930646996233921,24.022,118.06299418
C=CCC#N,1.47,12.833767298512946,24.022,67.04219916
CC(C)C(Br)C(=O)NC(N)=O,1.91,15.671719309443057,48.044,222.000389692
CC(C)C(NC(=O)C(N)CO)C(=O)O,0.71,16.469274192409202,36.033,204.111006992
CN(Cc1ccccc1)N=O,1.06,10.396277996180439,72.06599999999999,150.07931294
CCN1C(=O)C(=O)c2c(OC)cc(OC)cc2C1=O,1.16,14.521349255870142,72.06599999999999,263.07937251600003
COc1ccc(NC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.02,9.327305318536517,168.15399999999997,315.110672644
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,1.34,6.961339735617118,144.13199999999998,221.084063972
Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,0.85,14.057775823219318,144.13199999999998,485.11128396400005
O=C(C1CCCO1)N1CCN(C(=S)Nc2ccc(Oc3ccccc3)cc2)CC1,0.57,12.989035063846098,144.13199999999998,411.16166266
COc1cccc(NC(=O)C(OC(=O)C2=COCCO2)c2ccccc2)c1,1.88,12.190533330276809,144.13199999999998,369.121237328
COC(=O)C=CCN1C(=O)c2ccccc2C1=O,1.5,12.158283965222502,96.08799999999998,245.068807832
ClC1=CC(Cl)C(Cl)C(Cl)C1,1.71,15.590723246670331,48.044,217.922360912
CCC(C)C(NC(=O)C(NC(=O)C([NH3+])CC(C)C)C(C)CC)C(=O)[O-],1.17,14.620877870704982,96.08799999999998,357.2627566
CCCCOc1cccc(C=C(C(=O)OCC)C(=O)OCC)c1,0.32,12.496932194192174,120.10999999999997,320.162373868
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,1.28,6.411060787477469,144.13199999999998,212.131348512
COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,1.03,10.310707887169364,168.15399999999997,347.092435736
CCCN=c1nc(C(Cl)(Cl)Cl)[nH]c(C(Cl)(Cl)Cl)n1,1.62,18.051680573672215,36.033,369.88801233600003
CCC(Oc1ccc(Cl)cc1C)C(=O)O,-0.03,12.626613641033869,84.07699999999998,228.055321956
CCO[PH](=O)(=O)Cc1ccc(F)cc1,0.72,12.288311118923199,84.07699999999998,218.050809094
O=C(N=Cc1ccccc1)C1CCCC1C(=O)N1CCCC1C(=O)CO,2.37,12.58108982185165,132.12099999999998,356.17360724799994
OCC=CCO,1.0,14.543705349756134,24.022,88.052429496
CCCc1n[nH]c(=N)o1,0.41,16.219227571700536,24.022,127.07456190799999
CCCCN=c1[nH]nc(C(C)C)c(=O)n1N,1.1,14.665546515298594,60.05499999999999,225.15896022799998
CCCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,-0.38,9.594474749960192,180.16499999999996,346.287180456
COCCCc1ccccc1,1.92,7.197182981003209,96.08799999999998,150.104465068
CCCCCCn1nnc2ccccc21,-0.22,8.174788705733453,120.10999999999997,203.14224754399999
O=[N+]([O-])C=Cc1cccc([N+](=O)[O-])c1,1.02,1.8497656766621318,176.08699999999996,194.032756672
CN(C)C(=O)Nc1ccc(Oc2nnnn2C2CCCCC2)cc1,5.89,15.634750289603922,72.06599999999999,330.180423944
CCOc1cccc(NC(=O)OC)c1,1.76,12.612007923146788,72.06599999999999,195.089543276
OC(CN1C2CCOCC21)Cn1ccnc1,3.96,20.0,0.0,223.132076784
NCCCCC(=O)O,4.34,13.844667858682167,36.033,117.078978592
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,1.06,13.474667341815024,144.13199999999998,441.761386124
CCOc1ccc(C(=O)O)cc1,1.62,11.320643066102281,72.06599999999999,166.06299418
COC(=O)c1sccc1S(=O)(=O)NC(=O)N=c1nc(C)[nH]c(OC)n1,4.92,15.860225310440173,80.11099999999999,387.0307251360001
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(O)C2,2.43,14.779713213291254,72.06599999999999,276.09977361200004
NC(=O)CF,2.45,20.0,0.0,77.027691968
CC(C(=O)O)c1ccc(-c2nccs2)c(O)c1,2.3,13.248073682621126,84.07699999999998,249.045964212
OC1(Cn2cncn2)CCCC1Cc1ccc(Cl)cc1,1.5,13.398596230194437,96.08799999999998,291.113839876
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2.52,1.9729148753546433,164.07599999999996,182.032756672
O=C1CC(=O)c2ccccc21,1.52,10.130431487150604,72.06599999999999,146.036779432
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1,1.52,16.007779484796636,72.06599999999999,361.032161052
CC(C)CC(N)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)O,1.75,13.903351415339348,96.08799999999998,315.215806408
O=C(Cc1ccccc1)NCCNCC(O)COCC=Cc1ccccc1,2.9,10.214008117949746,180.16499999999996,368.209992756
CCCCCC=NC(=O)CNC(=O)C=[NH+][NH-],3.4,15.75100665173074,48.044,226.142975816
C=CCC1(C)C(=O)NC(=O)NC1=O,1.55,16.041833386090598,36.033,182.06914218
CCOC(=O)c1cccc2c1C(=O)C(=O)N(CC)C2=O,4.0,14.760348670214576,72.06599999999999,275.07937251600003
Clc1cccc(C2NCCS2)c1,3.46,12.757995578464172,72.06599999999999,199.022248
O=C(O)C1CC(c2ccccc2)CN1C(=O)C[PH](=O)(=O)CCCCc1ccccc1,2.45,9.924843615727212,216.19799999999995,429.17050962599996
NS(=O)(=O)c1ccccc1[N+](=O)[O-],1.97,8.310081361846,118.07099999999998,202.004827672
CC(O)CNCC(C)O,0.07,20.0,0.0,133.11027872
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1CO,1.23,13.37639080124245,96.08799999999998,290.13789043599996
COc1ncccn1,2.0,20.0,0.0,110.048012812
CCc1cccc2nc(C)cc(=O)n12,1.71,18.72287914485572,12.011,188.094963004
CNC(=O)N=c1[nH]onc1C,1.93,20.0,0.0,156.064725496
CC(=O)NC(C(=O)NC(C)C(=O)NC(C)C(N)=O)C(C)C,2.16,17.59923849826378,36.033,300.179755248
O=C(O)c1c(Cl)cccc1Cl,2.29,12.412461352146057,72.06599999999999,189.958834728
ClCC1(CCl)C2C(Cl)C(Cl)C1(CCl)C(Cl)(Cl)C2Cl,4.3,14.13853197460147,120.10999999999997,409.82907176
O=C(c1ccccc1)c1ccccn1,4.8,12.12687776535647,72.06599999999999,183.068413908
CCOC(=O)C(C)(C)n1nc2ccccc2n1,1.33,13.817166725315357,72.06599999999999,233.11642672
CC(C)NCc1ccccc1,1.93,5.501787262987268,108.09899999999998,149.12044948
CC(=O)Nc1ccccc1,1.05,9.328963313497297,72.06599999999999,135.068413908
CCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,1.13,9.593176772304403,142.093,273.076609242
COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,1.32,15.010392472827618,96.08799999999998,385.15253745599995
Cc1ccc(O)c(C)c1,-0.44,8.192982456804321,72.06599999999999,122.07316494
Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1ccccc1,-0.7,11.656534845511102,118.07099999999998,283.026291388
O=C(O)c1cc(O)c(C(O)C2CC2)c(O)c1,-0.45,10.351253050535112,108.09899999999998,224.068473484
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,0.26,12.524434157851745,96.08799999999998,257.07217896000003
O=c1ccnc2ccccn12,1.66,20.0,0.0,146.048012812
C#CCOc1c(Cl)cc(N=CNOCCOCC)cc1Cl,-1.15,14.905254805262409,84.07699999999998,330.05379773199996
CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,1.63,9.105257216887313,288.264,529.180001288
CN(C)C(=O)Oc1ccccc1[N+](=O)[O-],1.68,8.758571856734704,118.07099999999998,210.0640568
Cc1cccc2cc[nH]c12,0.2,9.003726856844851,72.06599999999999,131.073499288
O=[N+]([O-])c1ccc(Br)cc1,0.0,8.248282347280991,118.07099999999998,200.942540468
COc1ccc2cc[nH]c2c1,1.57,10.199663124798292,72.06599999999999,147.068413908
C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,-2.2,13.812708734073214,120.10999999999997,388.247440884
Cc1ncc([N+](=O)[O-])n1CCOC(=O)N(C)C,2.91,16.199527961325007,46.005,242.101504928
CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.92,12.548728145148447,108.09899999999998,290.14912381600004
CC(=O)C=Cc1cccc([N+](=O)[O-])c1,2.4,5.125687574764301,142.093,191.058243148
FC(F)(Cl)C(F)(F)Cl,2.1,20.0,0.0,169.93131824
CC(=O)Nc1ccc(O)cc1,2.19,10.458835946191618,72.06599999999999,151.063328528
CC(=S)N(c1ccccc1)c1ccccc1,3.19,7.305444210504291,144.13199999999998,227.076870416
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,3.08,11.948679721299499,144.13199999999998,358.03320451999997
COc1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]n1,1.78,14.853586721081582,72.06599999999999,280.063011244
O=C(O)C=Cc1ccc(O)cc1,0.25,8.28533305213952,96.08799999999998,164.047344116
COc1cccc([N+]([O-])=NC#N)c1,-0.05,11.859424736617818,72.06599999999999,177.053826464
CC1(C)OCCO1,-0.37,20.0,0.0,102.06807956
NCCc1c[nH]c2ccccc12,0.63,7.996505813723067,96.08799999999998,160.100048384
C=COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,2.24,20.0,0.0,235.106924656
Cc1ssc(=S)c1-c1ccccc1,-0.9,4.620598931101252,172.23299999999998,223.978813256
N#Cc1c(SCC(=O)OCc2ccccc2)nsc1SCC(=O)OCc1ccccc1,1.04,11.823043716114467,192.17599999999996,470.0428700559999
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,0.63,18.887676722529836,24.022,431.924791768
O=C(O)CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,-0.8,13.327156315101218,96.08799999999998,287.99715544800006
COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.52,13.403787622320369,120.10999999999997,364.178692628
CSc1nnc(CCC(C)C)c(=O)n1N,-0.2,14.734430517218225,60.05499999999999,228.104482132
CC(C)CCO[N+](=O)[O-],0.63,5.865146388980964,94.04899999999999,133.073893212
CC(=O)N=c1nc2c(c[nH]1)ncn2COCCO,4.04,20.0,0.0,251.101839276
CCc1c(O)[nH]c(=O)n(C)c1=O,3.88,17.175031320546644,24.022,170.06914218
OC(c1ccccc1)c1ccccc1,1.11,4.341036689614393,144.13199999999998,184.088815004
Cn1nnnc1SC=C1CSC2C(NC(=O)CSCC#N)C(=O)N2C1C(=O)O,0.26,17.821305537927042,48.044,441.03476495999996
O=c1cc(CO)occ1O,2.25,20.0,0.0,142.026608672
CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,1.86,12.167690953380838,108.09899999999998,276.033540956
NC(=O)c1ccccc1,3.08,8.09345648764021,72.06599999999999,121.052763844
CCC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.42,19.13921587994469,12.011,279.071133404
COc1ccc(CC#N)cc1OC,2.48,10.504011185458872,84.07699999999998,177.078978592
N#Cc1cccnc1,0.17,17.691023719608626,12.011,104.037448128
CCCCc1n[nH]c(=N)o1,0.98,14.892204144232073,36.033,141.090211972
CCC(C)NC(=O)C=Cc1ccccc1,4.08,9.356721282085944,108.09899999999998,203.131014164
c1nc(=NC2CCCC2)c2c3c(sc2[nH]1)CCCC3,2.74,10.615822888045665,128.15499999999997,273.129968608
Nc1cccnc1,1.88,20.0,0.0,94.053098192
COC(=O)Cc1ccsc1,2.59,8.191341781945109,92.12199999999999,156.024500496
COc1c(C)c(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,2.0,15.356290921118854,84.07699999999998,362.1114009159999
CN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,1.85,9.818025796540192,144.13199999999998,283.112090288
CCC1OC(=O)C(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,-1.07,18.330520035438965,60.05499999999999,719.44559114
COC(=O)CSc1ccccc1[N+](=O)[O-],-0.61,8.54030446696015,130.082,227.025228768
CC(=O)Nc1ccc(Br)cc1C,1.92,13.650420969767945,72.06599999999999,226.99457604
O=[N+]([O-])c1cccc(-n2c(O)ccc2O)c1,0.11,9.268633956377244,118.07099999999998,220.048406736
CC1(C)C=Cc2ccccc2O1,2.3,10.996747649334608,72.06599999999999,160.088815004
CCN(CC)N=Nc1ccc(C(N)=O)cc1,0.3,13.452486198700981,72.06599999999999,220.132411132
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,-1.2,10.61019214901114,144.13199999999998,306.996697456
Oc1ccc(Cl)cc1,0.65,8.73994194740246,72.06599999999999,128.00289246
COC(=O)C(=Cc1ccc(C(=O)OC)o1)[N+](=O)[O-],0.45,15.450401714438309,58.016,255.03790162800001
COC(=O)N=c1[nH]c2cc(C(=O)c3ccccc3)ccc2n1C(=O)OC,2.23,11.836220776994288,144.13199999999998,353.10117058000003
O=[N+]([O-])c1ncn(CC(F)(F)CO)n1,2.34,15.577309760802702,46.005,208.040796492
COC(=O)C(Cc1ccc(O)cc1)NC(C)=O,1.15,12.907890196812208,84.07699999999998,237.10010796
Cc1ccccc1C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.99,15.930001458712418,72.06599999999999,354.132805056
Clc1cc(Oc2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,1.42,12.2890938371429,144.13199999999998,373.839330828
Cc1ccc(OCCC(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)cc1,0.27,11.667742935652662,164.18799999999996,394.102099184
c1cnc2c(c1)ccc1cccnc12,0.52,11.995723777948935,72.06599999999999,180.068748256
CCCCCCCCCCCCn1cc(C(O)O)cc1O,2.44,11.109859372875102,132.12099999999998,297.230393852
N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1I,2.59,19.287164804580115,12.011,336.992339244
C[N+](C)(CCCS(=O)(=O)[O-])CCc1ccccc1,1.73,12.025869014569972,108.09899999999998,271.124214532
Cc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)N3CCN(c4ncccn4)CC3)cc2)cc1,1.96,14.009207088869765,144.13199999999998,481.17837534400013
FC(F)(F)c1cccc2cccnc12,3.24,12.685334368033633,72.06599999999999,197.045233852
O=c1[nH]c(O)c(-c2cccnc2)[nH]1,-0.42,18.64323745610297,12.011,177.053826464
c1ccc2c(c1)OCCOCCOCCOCCO2,0.97,14.624569320161633,72.06599999999999,268.13107374000003
CCC1CCCCC1,1.15,5.003014555857708,84.07699999999998,112.12520051199999
OC1(c2ccc(Cl)cc2)CCN(CCCC2(c3ccc(F)cc3)OCCO2)CC1,-0.67,11.976741446404882,168.15399999999997,419.16634962399996
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,-0.2,14.825963515417012,84.07699999999998,324.99577554399997
CC(C)(C)C1CCC(O)CC1,-0.35,12.30810685897334,60.05499999999999,156.15141526
O=C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1,0.97,9.378451454753199,156.14299999999997,294.01174289200003
Nc1c(S(=O)(=O)O)ccc2ccccc12,2.66,9.229266841251317,120.10999999999997,223.030314148
NC(=O)c1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,2.32,14.860340368033087,84.07699999999998,327.169524912
Clc1ccncn1,2.71,20.0,0.0,113.99847577599999
CC1=CCC(C(C)C)=CC1,2.94,11.176505191673765,60.05499999999999,136.125200512
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,2.01,19.433535425974263,12.011,424.068884472
Cc1c(C)c(C)c(C)c(C)c1C,2.89,11.110691754238626,72.06599999999999,162.140850576
CSc1nnc(-c2ccccc2)c(=O)n1N,3.17,13.842026838215666,72.06599999999999,234.05753194
COc1nccnc1C,5.7,20.0,0.0,124.063662876
O=C(NC12CC3CC(CC(C3)C1)C2)C(O)c1ccccc1,5.72,9.891605364609022,144.13199999999998,285.17287897600005
COc1ccccc1NC(=O)Nc1ccccc1OC,5.34,9.406580203058159,144.13199999999998,272.116092372
N#CC(C#N)=NNc1c(Cl)cccc1Cl,1.48,13.943557787994209,72.06599999999999,237.98130148799999
COc1ccc(NC(=O)OCCN2CCCCC2)cc1,1.29,14.818434588885477,72.06599999999999,278.163042564
COc1ccc(NC(N)=O)cc1Cl,0.27,12.794670127016904,72.06599999999999,200.035255208
O=S(=O)(Nc1ccccc1)c1cccc2cccnc12,2.61,9.852072711732255,144.13199999999998,284.061948624
COc1ccc(-c2nccnc2-c2ccc(OC)cc2)cc1,2.11,10.132040332771581,144.13199999999998,292.121177752
Nc1ccc(-c2ccc(N)cc2)cc1,-1.33,4.341992165111632,144.13199999999998,184.100048384
CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1Cl,1.32,15.42332524067289,72.06599999999999,314.927338252
CCn1ccc(CN(C)C(=O)c2ccccc2COc2ccc(F)cc2F)n1,1.56,12.515737283867843,144.13199999999998,385.16018335200005
COc1ccc(S(N)(=O)=O)cc1,0.45,12.293655675200005,72.06599999999999,187.030314148
CC(=O)Oc1cccc([N+](=O)[O-])c1,1.43,6.956183666309805,118.07099999999998,181.037507704
C=c1cc(O)c(=C)cc1O,1.9,9.406142871984693,72.06599999999999,136.052429496
CCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],1.64,13.658661937280364,84.07699999999998,265.171164724
COc1ccc(C(=O)CCCC(=O)O)cc1,1.5,10.265263177640925,108.09899999999998,222.089208928
CCCCCCCCCCN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,1.58,13.163430355143305,108.09899999999998,316.237544896
CC(=O)C=Cc1ccccc1F,1.49,8.28650399314203,96.08799999999998,164.063743128
CC(=O)N=c1[nH][n+]([O-])c2cc(C)ccc2[n+]1[O-],2.63,13.842494015956795,72.06599999999999,234.07529018
OCCCCO,2.09,14.665812767996806,24.022,90.06807956
CC(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(N)=O,2.32,13.361284590131078,144.13199999999998,434.21653468
CCCC(=O)Nc1ccccc1,1.74,8.217269347413929,96.08799999999998,163.099714036
CCN(CC)CC(O)c1ccccc1,5.13,12.537691470049964,72.06599999999999,193.146664228
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCO2,2.37,15.953434151482837,72.06599999999999,356.183503236
CCCNC(=O)c1ccc(S(N)(=O)=O)cc1,1.23,13.053569044162817,84.07699999999998,242.072513308
CCCCC(=O)OCC(=O)C1(OC(=O)CCCC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,-0.62,14.855321828189293,144.13199999999998,560.314932
CCCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,1.82,14.919356146108221,84.07699999999998,330.969862946
N=c1[nH]cnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.78,14.862189207319876,144.13199999999998,561.0638687019999
Oc1ccc(C(F)(F)F)cc1,2.03,11.104569051690106,72.06599999999999,162.02924944
NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,1.49,9.191915728080328,168.15399999999997,311.163376912
COc1ccc(C=C(C(C)=O)C(C)=O)c(OC)c1,2.2,12.254242791504677,96.08799999999998,248.104858992
O=C(NCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.93,12.336163722380455,144.13199999999998,376.135383844
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.33,7.771957812139498,176.087,288.00522159599996
CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNCCO)C(C)C,1.1,12.725886737879598,276.253,759.550999676
CC(=O)Nc1ccccc1Cl,2.03,11.472964788075185,72.06599999999999,169.029441556
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)Br,0.38,13.653163434643186,130.082,409.91129568400004
COc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1,-0.46,15.032916011210599,72.06599999999999,290.174275944
COc1cc(S(=O)(=O)CCN2CCCCC2)cc(OC)c1OC,0.06,15.099627519672723,84.07699999999998,343.1453439
C[C@H]1CCC[C@@H](C)N1C(=O)COC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,0.3,13.465247812653987,144.13199999999998,441.1246084559999
NS(=O)(=O)c1cccc2cccnc12,-0.43,13.07159781301305,72.06599999999999,208.030648496
CCCc1cssc1=O,0.22,4.476535752845924,124.189,160.001656876
O=C(c1ccncc1)c1ccc(Cl)cc1,1.46,12.252018952156254,84.07699999999998,217.029441556
COC12C(=COC(N)=O)c3c(O)c(N=c4[nH]c(C)c(C)s4)c(C)c(O)c3N1CC1NC12,0.57,15.682815721994645,96.08799999999998,445.1419898360001
CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,0.11,13.615371856467679,120.10999999999997,376.24744088399996
N#Cc1cc2ccccc2[nH]c1=Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,0.5,7.686329118159476,248.15299999999996,403.05283839599997
N=c1[nH]c(N2CCOCC2)cc(N)[n+]1[O-],2.88,20.0,0.0,211.106924656
CNC(=O)Oc1cc(C)cc(C(C)(C)C)c1,2.78,9.137275710366826,120.10999999999997,221.141578848
CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,2.59,11.021401797444053,144.13199999999998,321.056799176
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1N(C)C,2.18,12.964682548227788,96.08799999999998,273.158960228
CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,1.76,15.453856615751532,72.06599999999999,317.042353964
COC(CN1CCCC1)c1ccccc1,2.55,12.974197238722258,72.06599999999999,205.146664228
O=C(CCOCCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.55,11.327560621741366,192.17599999999996,443.18787740799996
O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(Cn2ccnc2)c1,2.26,15.197147044330844,84.07699999999998,350.112738308
O=C1CC(c2ccccc2)Oc2ccccc21,2.23,7.13587994613929,144.13199999999998,224.083729624
CNc1ccc(C)cc1,4.73,8.097034228804796,72.06599999999999,121.08914935199999
NC(=S)c1cccs1,4.6,8.79459403603359,80.11099999999999,142.98634116
CN=CNc1ccc(C)cc1C,2.03,11.109312584787613,72.06599999999999,162.115698448
C#CCC(O)(c1cccnc1)c1ccc(Cl)cc1Cl,0.98,12.571071212430178,108.09899999999998,291.021769332
CCOC(=O)C1=C(C)N=C2C[C@@H](c3ccc(OC)c(OC)c3)CC(=O)C2[C@H]1c1ccccc1OC,2.88,11.945938642207176,192.17599999999996,477.21513771199994
Clc1ccc2cccc(Cl)c2c1,5.7,7.742917968582335,120.10999999999997,195.984655552
CC(C)CCC#N,2.02,7.628895628229564,60.05499999999999,97.08914935199999
CC(Cl)C(=O)N(CC(=O)Nc1ccccc1)c1ccccc1,1.44,10.120590994152892,156.14299999999997,316.097855464
CCC=CCC=CCC=CCCCCCCCC(=O)O,2.15,6.185548389588336,192.17599999999996,278.2245802
NC(C=O)C(O)NC(Cc1ccccc1)C(=O)O,-0.93,13.330160312860286,84.07699999999998,252.111006992
CCN1C(=O)NC(=O)C(=O)C1=O,4.53,20.0,0.0,170.032756672
O=C(O)CCn1nnc2ccccc21,2.43,11.199326912095344,84.07699999999998,191.069476528
