,smiles,logP
1315,CN(C)C(=O)Oc1cccc([N+](=O)[O-])c1,1.56
1316,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccc3)c2s1,2.86
1317,CC(=O)N(C)Nc1ccccc1,1.31
1318,C#CCN(C)C(C)Cc1ccc(F)cc1,3.0
1319,CCN(CC)CCSC(=NO)c1nc(Cc2ccccc2)no1,2.47
1320,C[C@@]1(c2ccc(Cl)cc2)NC(=S)N2[C@@H]1NC(=S)N2c1ccc(Cl)cc1,4.94
1321,CCCCCCC1OC(=O)c2ccccc21,3.55
1322,CCOc1cc[n+]([O-])cc1,-0.53
1323,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.03
1324,Cc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,0.7
1325,NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,-0.72
1326,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(O)cc2)c1=O,1.89
1327,NC(=O)Nc1ccc(Oc2ccccc2)cc1,2.8
1328,O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,3.51
1329,CC(=O)N(C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.06
1330,O=C(C=Cc1ccc(O)c(O)c1)NCCc1ccccc1,2.72
1331,CCN(CC)CC(=O)NC1CCc2ccccc21,2.74
1332,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,5.84
1333,OCCCCc1ccncc1,0.9
1334,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.5
1335,CCOc1ccc(NC(=O)OC(CBr)CBr)cc1OCC,3.5
1336,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,6.55
1337,CCCCCOn1c(=O)[nH]c(C)c(Br)c1=O,1.69
1338,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C(C)=O)c1C,0.53
1339,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCO2,3.72
1340,COC(=O)c1cccc(-n2c(O)ccc2O)c1,0.36
1341,CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,1.78
1342,N#CC=CC#N,-0.25
1343,Cn1c(=O)cc(O)[nH]c1=O,-0.85
1344,Cn1cc2ccc([N+](=O)[O-])cc2n1,1.76
1345,OCc1cccs1,0.87
1346,COc1cccc([N+](=O)[O-])c1,2.16
1347,C#CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.3
1348,Cc1csc(C=Cc2ccc([N+](=O)[O-])o2)n1,1.53
1349,CCCCC(C)O,1.76
1350,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(F)cc3)c2s1,2.67
1351,CCCc1ccncc1,2.1
1352,CC(=O)N(C)N=Nc1ccc(F)cc1,2.77
1353,CNCC(=O)O,-2.78
1354,C=C(C)C(=O)OCC,1.94
1355,COC(=O)c1sccc1S(=O)(=O)NC(=O)N=c1nc(C)[nH]c(OC)n1,1.56
1356,C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,5.3
1357,O=P(N1CC1)(N1CC1)N(N=Cc1ccc(F)cc1)c1ccccc1,0.56
1358,CCOC(=O)C(C)n1nc2ccccc2n1,2.38
1359,CC(=O)c1ccc(O)cc1,1.35
1360,N#CCc1ccco1,0.85
1361,CCCCCC(C)O,2.31
1362,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,3.82
1363,O=C(O)c1cc(Cl)ccc1Cl,2.82
1364,COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1,3.4
1365,COCC(O)Cn1cc(Br)nc1[N+](=O)[O-],0.46
1366,CN1CCN(Cc2ccc(Cl)nc2)C1=N[N+](=O)[O-],0.26
1367,N=c1nc(Cl)c2ncn(C3CCC(CO)O3)c2[nH]1,0.21
1368,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.58
1369,CCCCCc1cc(OCCCCCn2cc(O)c3ccccc3c2=O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,9.07
1370,N#Cc1ccc(S(N)(=O)=O)cc1,0.23
1371,CC(C(=O)O)c1ccc(-c2nccs2)c(Cl)c1,3.39
1372,O=Cc1ccccn1,0.44
1373,COc1ccc(C)c(OC)c1,2.76
1374,CCCCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4.18
1375,CN(CC(=O)O)C(=O)COC(=O)c1ccccc1,0.67
1376,CCCCCCCCn1sccc1=O,2.45
1377,CN(CCCN=c1[nH]c2ccccc2n2cccc12)CCCN=c1[nH]c2ccccc2n2cccc12,4.12
1378,Cc1cnc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)s1,2.87
1379,CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,0.99
1380,N#C/C=C/C#N,-0.25
1381,CN(Cc1ccccc1)N=Nc1ccc(C(N)=O)cc1,2.76
1382,OCC(CO)(CBr)CBr,1.06
1383,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1.79
1384,CCCCCCCCCCCCC(C)c1ccccc1,9.29
1385,COC(=O)c1ccc(CN(C)N=O)cc1,1.21
1386,Cc1cc(C)c(C)c(C)c1,4.1
1387,NN(C(=O)c1ccccc1)c1ccccc1,2.3
1388,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,-0.72
1389,Nc1ccc(CO)cc1,-0.22
1390,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,0.75
1391,CCN(CC)c1nc(=NC(C)C)nc(Cl)[nH]1,3.94
1392,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1ccccc1)C(N)=O,0.99
1393,Cc1cc(=O)oc2cc(O)ccc12,1.9
1394,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,1.46
1395,CCCCCC(CCCCC)c1ccccc1,7.45
1396,CN(CCCNCCc1ccc(O)c2[nH]c(=O)sc12)S(=O)(=O)CCOCCc1ccccc1,1.24
1397,Cc1cc(C)c(C)c(C)c1C,4.56
1398,CCC(C)n1nnc2ccccc21,2.31
1399,Cc1cccc(C)c1C(=O)CCN1CCCCC1,3.53
1400,CCCOC(C)=O,1.24
1401,Cc1nc(Cl)c(C)nc1Cl,2.4
1402,CCCn1ccc(=O)c(O)c1C,0.18
1403,CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,-0.69
1404,Cc1ccncc1,1.22
1405,CCc1cccc(NC(=O)OC)c1,2.74
1406,COC(=O)c1ccc(Cl)cc1,2.87
1407,CN(C)C(N(C)C)=S(I)c1ccc(S(=O)(=O)N(C)C)cc1,-0.81
1408,COc1ccc(C=NN(C)P(=O)(N2CC2)N2CC2)cc1,0.47
1409,c1ccc(-c2ccccn2)cc1,2.63
1410,CC(=O)c1cccc(Cl)c1,2.51
1411,Cc1ccc(CO)cc1,1.58
1412,CNC(=O)N(C)C(=O)Nc1ccccc1F,2.12
1413,Nn1c(COc2ccccc2)nnc1SC(F)F,1.85
1414,CCOC(=O)CC1=Nn2c(nnc2-c2cccs2)SC1,2.98
1415,CCCCCCC(=O)O,2.42
1416,NC(Cc1ccc(F)cc1)C(=O)O,-1.89
1417,C[C@]12CO[C@]3(C(=O)NCC(F)(F)F)C[C@H]1CC[C@]23C,3.11
1418,CN(CCO)S(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(=O)(=O)N(C)CCO)ccc12,3.2
1419,CCOC1OC2OC3(C)CCC4C(CO)CCC(C1C)C24OO3,2.08
1420,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C,0.23
1421,O=C(O)c1cccc([N+](=O)[O-])c1,1.83
1422,Clc1cc(Cl)c2c(c1)oc1c(Cl)cc(Cl)cc12,6.37
1423,CC(=O)Nc1ccc(C(=O)O)c(O)c1,1.62
1424,COc1cccc(/C=C/C(=O)OCC(=O)c2cc(C)n(-c3cc(C)on3)c2C)c1,5.2
1425,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.69
1426,c1ccc(C2CO2)cc1,1.61
1427,CON(C)C(=O)Nc1ccc(C(C)C)cc1,2.95
1428,N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,0.08
1429,N#CCc1ccccc1,1.56
1430,CC(=O)C(O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.42
1431,S=C=NC(c1ccccc1)(c1ccccc1)c1ccccc1,7.02
1432,O=C(O)C(Cl)(Cl)Cl,1.33
1433,CC(=O)N=c1cc(C(=O)NN)cc[nH]1,-1.25
1434,O=C(Nc1ccc(Br)cc1)c1ccccc1O,4.51
1435,O=C(O)COc1cccc(S(F)(F)(F)(F)F)c1,2.78
1436,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)C(Cl)(Cl)Cl,4.12
1437,Cc1cccc(C(=O)NN)c1,0.74
1438,N=c1[nH]cco1,-0.18
1439,CCCCC1(c2ccncc2)CCC(=O)NC1=O,1.68
1440,O=C(O)C1CCCCC1,1.96
1441,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.65
1442,C1CCc2nnnn2CC1,0.14
1443,CCCCC(C(N)=O)n1nc2ccccc2n1,2.28
1444,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.47
1445,N#CC1C(=N)Oc2c(c(=O)oc3ccccc23)[C@H]1c1cccs1,2.34
1446,Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.66
1447,Cc1ccc(C)c(NCc2cnc3[nH]c(=N)[nH]c(=N)c3c2C)c1,2.29
1448,CC(=O)c1ccc(N2CCCCC2)cc1,3.13
1449,O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1,1.0
1450,CC(C)(C)C(=O)Nc1ccccc1,1.99
1451,CCCCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,2.04
1452,Cc1ccc(C)n1N=c1ccc(N2CCCCC2)n[nH]1,3.13
1453,COc1cccc(C=C(C(N)=O)C(N)=O)c1,0.01
1454,COC(=O)c1c(C)sc2c1OC(=N)C(C#N)[C@@H]2c1cc(Br)cs1,5.06
1455,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,3.41
1456,O=C(O)c1cc(Cl)ccc1O,3.09
1457,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,4.65
1458,CCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0.51
1459,O=C1c2ccccc2C(=O)N1c1ccccc1C(F)(F)F,3.55
1460,CN(C)C1=CC(=O)C(N(C)C)=CC1=O,1.03
1461,FC(Cl)(Cl)Cl,2.53
1462,CNC12CC(O)CCC1CCc1ccccc12,2.37
1463,CSc1nc(=N[NH+]=[N-])nc(N=C(C)C)[nH]1,3.0
1464,CC(=O)NC(=O)COC(=O)c1ccccc1,1.24
1465,CSc1ncccc1C(=O)OCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,3.63
1466,COC(=O)c1ccccc1C,2.75
1467,CN(C)CCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.34
1468,C=CCOc1ccccc1OCC(O)CNC(C)C,2.1
1469,CC(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.77
1470,O=[N+]([O-])c1c[nH]c(=NC2=NCCN2CCO)s1,1.23
1471,CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)CC(C)(C)N1,0.55
1472,COc1cc(C2c3c(cc(C)[nH]c3=O)OC(=N)C2C#N)cc(OC)c1OC,2.55
1473,Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,5.95
1474,Cc1cccc2c1Cc1ccccc1-2,4.97
1475,CCOc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,1.21
1476,CC1CCC(O)CC1,1.79
1477,CN(CC(N)=O)C(=O)COC(=O)c1ccccc1,0.08
1478,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(N)cc2)c1=O,1.19
1479,CSc1cnc2ccccc2n1,2.79
1480,C[C@H]1CN(C(=N)NS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@@H](C)O1,4.43
1481,CCCCc1c(C)[nH]c(=NCC)[nH]c1=O,2.22
1482,O=c1ccoc2cc(O)ccc12,1.44
1483,Cc1ccccc1C=O,2.26
1484,CCC(C)(C)C(=O)O,1.9
1485,C(=N/n1cnnc1)\c1ccc(-n2nc(-c3ccccc3)cc2-c2ccccc2)cc1,5.58
1486,Nc1ccc2ccccc2c1S(=O)(=O)O,-1.16
1487,Cc1ccc(C)n1N=c1ccc(N(C)C)n[nH]1,2.18
1488,N=C(NCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1)N[N+](=O)[O-],4.73
1489,O=C(CN1CCCCC1)Nc1ccc(Cl)cc1,3.34
1490,CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.9
1491,CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],1.72
1492,CC(C)(N)Cc1ccc(Cl)cc1,2.6
1493,O=C(NP(=O)(N1CC1)N1CC1)c1ccc(I)cc1,2.25
1494,Clc1cccc2ccccc12,4.08
1495,CCCCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.6
1496,CC(C)(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.06
1497,NS(=O)(=O)c1ccc2ncccc2c1,0.56
1498,CC(=O)Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,3.08
1499,C=C(C)C(=O)OCCO,0.47
1500,O=[N+]([O-])c1ccc2oncc2c1,1.46
1501,O=[N+]([O-])c1ccccc1,1.85
1502,CC(=O)NCC(N)=O,-1.83
1503,OCCCCc1ccccc1,2.35
1504,O=[N+]([O-])c1ncn(C2OC(CO)C(O)C2O)n1,-1.54
1505,O=C(NC(=O)c1ccccc1O)c1ccccc1,1.38
1506,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.04
1507,CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,1.96
1508,CN(C)C(=O)Nc1ccc(Oc2nnnn2Cc2ccccc2)cc1,1.7
1509,CCC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)CC,1.69
1510,Cc1cc(C(F)(F)F)n2nc(-c3nnc(-c4cccc(C(F)(F)F)c4)o3)cc2n1,4.92
1511,CC(=O)C=Cc1cccc(C#N)c1,1.59
1512,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.7
1513,CNC(=O)c1ccc[nH]1,0.42
1514,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.39
1515,CCc1ncc(C)nc1CC,1.95
1516,CCCOc1c(OC)cc(CCN)cc1OC,1.7
1517,CCCCN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,2.15
1518,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,2.74
1519,Cc1cc(=O)[nH]n1-c1ccncn1,1.4
1520,c1ncncn1,-0.73
1521,COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1,3.38
1522,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,2.12
1523,Nc1ccc2ncccc2c1,1.28
1524,CC(=O)c1c(C)[nH]c(C(=O)COC(=O)c2ccccc2NC(=O)c2ccco2)c1C,4.73
1525,CC1CCC2CC(=O)N(CCCc3ccccc3)C3OC4(C)CCC1C23OO4,4.39
1526,O=[N+]([O-])c1ccccc1-n1c(O)ccc1O,0.36
1527,C[N+](C)(C)[N-]C(=O)c1ccc([N+](=O)[O-])cc1,-0.15
1528,COc1cncc(=NC(C)=O)[nH]1,0.82
1529,CCC(C)C(NC(C)=O)C(=O)NC(C(N)=O)C(C)C,0.16
1530,CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.99
1531,CC(=O)OCN1C(=O)C=C(C)C1=O,0.45
1532,CNC(=O)c1ccccc1,0.86
1533,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.19
1534,N#Cc1cccc(NC(=O)Cc2ccccc2)c1,2.75
1535,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,2.7
1536,Oc1cccc(Br)c1,2.63
1537,CC(=O)c1ccc(C(=O)O)cc1,1.61
1538,CCCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.59
1539,O=C(O)c1ccc(O)c(Cl)c1,2.41
1540,CC(=O)C(NC(=O)C(N)Cc1c[nH]cn1)C(O)O,-2.23
1541,Cc1[nH]ncc1[N+](=O)[O-],1.02
1542,OCCOc1cccc2ccccc12,2.5
1543,NCC(=O)NCC(=O)NCC(=O)O,-2.68
1544,CC(=O)C(C#N)=NNc1ccc(Cl)c(Cl)c1,4.56
1545,NC(=O)c1c(Br)cccc1Br,1.0
1546,NC(=O)c1cccc(Cl)c1,1.51
1547,CCOC(=O)C(CC)n1nnc2ccccc21,2.34
1548,COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69
1549,Cc1c2cc[nH]cc2c(C)c2c1nc1ccccc12,4.8
1550,CC(C)CC(CC(C)C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,5.15
1551,COC(=O)C(C#N)=NNc1cccc(Cl)c1,3.6
1552,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.57
1553,CC1=CC(=O)CC(C)(C)C1,1.7
1554,CN(C)N=Nc1ccc(CC(=O)O)cc1,1.38
1555,N#Cc1cccc2cccnc12,1.39
1556,O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.83
1557,CS(=O)(=O)c1ccccc1,0.5
1558,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,3.8
1559,O=C1c2ccccc2C(=O)C1(O)O,0.67
1560,S=C=NCCCc1ccccc1,3.8
1561,Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.64
1562,COCCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.06
1563,OCCCCCc1cccnc1,1.41
1564,CCO[PH](=O)(=O)Cc1ccc(F)cc1,1.25
1565,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cc(F)c(F)c(F)c1F,3.44
1566,CNCCNC,-0.62
1567,CC(C(=O)O)c1ccc(-c2nccs2)c(C(F)(F)F)c1,3.06
1568,C[N+](C)(C)[N-]C(=O)c1ccccc1,-0.11
1569,O=C(O)c1ccc(-c2ccccc2)cc1,3.75
1570,CCOc1ccc(C=NN=C(N)N)cc1,0.24
1571,Cc1ccccc1C(N)=O,0.76
1572,COC(=O)Nc1ccc([N+](=O)[O-])cc1,2.12
1573,CCCCCCCCCCNC(=O)NC1CCCCC1,5.44
1574,CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)C1O,0.87
1575,OCc1ccc(O)c2ncccc12,1.0
1576,CC(=O)Nc1cccc2nccnc12,1.06
1577,COc1nc(=N)nc(C(Cl)(Cl)Cl)[nH]1,2.39
1578,CN(C)C(=O)Nc1ccc([N+](=O)[O-])cc1,1.51
1579,FCCCc1ccccc1,2.95
1580,CCCS(=O)c1sc(C#N)c(Cl)c1C#N,2.95
1581,O=C(N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,-0.1
1582,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16
1583,NS(=O)(=O)c1ccc(-c2ccccc2)cc1,2.24
1584,CC(=O)CCC(=O)O,-0.49
1585,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1.93
1586,CC1=C(C(=O)OCCc2ccccc2)[C@@H](c2ccc3c(c2)OCO3)C2C(=O)C[C@@H](c3cccs3)CC2=N1,5.44
1587,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(F)(F)F)NS2(=O)=O,0.49
1588,CCCNC(=O)COC(=O)c1ccccc1,1.88
1589,COc1nc(=Nc2ccccc2)nc(Cl)[nH]1,2.89
1590,CC(=O)Oc1c(C)cccc1C,2.32
1591,CC(=O)NC(C=O)C(N)O,-1.87
1592,N=c1[nH]c(=O)c2ncn(C3C=CC(CO)O3)c2[nH]1,-1.21
1593,CC1(C)CN1P(=O)(NC(=O)NC12CC3CC(CC(C3)C1)C2)N1CC1(C)C,1.98
1594,CC(C)=CCCC1=NN(C=O)[C@@](C)(CCC=C(C)C)C1,5.02
1595,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.27
1596,Clc1ccc2cccc(Cl)c2c1,4.56
1597,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccn3)c2s1,1.75
1598,CCSCCSP(=O)(OC)OC,1.02
1599,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.9
1600,O=C(OCCO)c1ccccc1,1.12
1601,Oc1ccc(I)cc1,2.91
1602,O=C(c1ccc(F)cc1F)c1ccc2n1CCC2C(=O)O,2.59
1603,N#CCCCCCCCCC#N,1.75
1604,CC(C)c1nc([N+](=O)[O-])c[nH]1,0.9
1605,S=C1CCCCCCCN1,1.44
1606,CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OCc2ccccc2)c2ccccc12)NC(O)Cc1nc(O)c2n(c1=O)C1CCC2CC1,5.66
1607,Cc1c(O)c(=O)ccn1CCO,-1.1
1608,CSc1ccc(O)cc1,1.78
1609,CCCCCc1ccccc1,4.9
1610,CN(C)P(C)(=O)N(C)C,-0.67
1611,Cc1cccc(C)c1C#[N+][O-],2.74
1612,c1cc2[nH]cnc2cn1,0.3
1613,CC(=O)Nc1cccc(C(=O)O)c1,1.32
1614,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,5.12
1615,COc1cc(S(C)=O)ccc1-c1cn2ccncc2n1,1.11
1616,Cc1ccccc1OCC(O)CNCC(O)COc1ccccc1C,3.67
1617,COc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,1.35
1618,CCC1(C)CC(=O)NC1=O,0.38
1619,CCCCCCC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,3.23
1620,CC(C)C(=O)NC(N)=O,0.04
1621,CCOC(=O)C(=Cc1ccccc1[N+](=O)[O-])C(=O)OCC,2.54
1622,CN(C)CCN(Cc1cccs1)c1ccccn1,2.87
1623,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,2.38
1624,COc1cc(C(=O)O)cc(OC)c1O,1.04
1625,Clc1cc2c(Cl)cccc2c(Cl)c1Cl,5.77
1626,CCN=c1[nH]c(Cl)nc(=N)[nH]1,1.15
1627,CN(C)C(=O)Nc1ccc(C2CCCCC2)cc1,3.83
1628,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,3.31
1629,Brc1ccc(-c2cc3ccccn3c2)cc1,5.43
1630,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.34
1631,CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,1.01
1632,CC(=O)OC(C)(C)C,1.76
1633,c1ccc2cc3sccc3cc2c1,4.5
1634,CN(C)c1ccc(C(N)=O)cc1,1.14
1635,BrCCc1ccccc1,3.09
1636,OC1CCCc2ccccc21,1.98
1637,CN=C(NC#N)NCCSCc1csc(=NC(=N)N)[nH]1,0.68
1638,O=C(C(=O)c1ccccc1)c1ccccc1,3.38
1639,COc1ccc(NC(=O)c2sc3sc(C(=O)Nc4ccc(OC)c(OC)c4)c(N)c3c2N)cc1OC,4.88
1640,CN(C)C(=O)OCc1cccc(N)c1,1.06
1641,NNC(=O)c1cccc(N)c1,-0.86
1642,Cc1ccc2c(c1)N=C(CCC(=O)O)NS2(=O)=O,0.16
1643,CC(C)NCC(O)COCc1ccccc1,1.62
1644,Cc1ccc(CCCOCCS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)s1,2.41
1645,O=c1[nH]c2c(O)ccc(CCNCCC(F)(F)CCCOCCc3ccccc3)c2s1,3.26
1646,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.9
1647,COC(O)Cn1c([N+](=O)[O-])nc(Br)c1Br,1.02
1648,BrC1C2CC3C(C2)C13,3.11
1649,CCC1(C(C)CC(C)O)C(=O)NC(=O)NC1=O,0.35
1650,COc1cc(C(N)=O)ccc1-c1nc2ccncc2[nH]1,1.18
1651,O=C(O[Na])c1ccc(Cl)cc1Nc1cccc(C(F)(F)F)c1,2.29
1652,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.84
1653,CN(C)CC(=O)NCc1ccccc1,1.11
1654,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.47
1655,COc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.52
1656,OCC=CCO,-0.81
1657,CC(=O)OC(CNC(C)C)COc1cccc2ccccc12,4.34
1658,COCCOCCOc1ccccc1OCCOCCOC,0.76
1659,NC(=O)c1cnc2n(c1=O)CCCC2,-0.38
1660,O=C(O)Cc1ccc2ccccc2c1,2.81
1661,CCCC(CCC)=NN=C(N)Nc1ccccc1,2.33
1662,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.9
1663,CC(C)Oc1ccccc1O,2.09
1664,NS(=O)(=O)c1cc2cc(CNCCF)sc2o1,0.34
1665,CC1CCCCC1NC(=O)Nc1ccccc1,3.8
1666,COC(=O)Nc1ccc(Cl)cc1,2.55
1667,CN=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,0.27
1668,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.58
1669,CCc1ccc(OCC(=O)NCCc2ccc(OC)c(OC)c2)cc1,4.22
1670,Oc1ccc(O)n1-c1ccccc1Cl,0.56
1671,CC(=O)c1ccc2cc(O)c(O)cc2c1,2.32
1672,CCC(C(=O)OCc1ccc(C)cc1)C(COC(C)=O)Cc1cncn1C,3.31
1673,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.5
1674,O=C(O)COc1cccc(Br)c1,2.22
1675,Clc1ccc(Oc2ccccc2)cc1,4.7
1676,N=c1o[nH]c2ccccc12,1.31
1677,C=CCOC(=O)COc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C)oc2c1,4.84
1678,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,4.01
1679,COCCOC,-0.21
1680,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.75
