,smiles,logP,logD
2270,CC(=O)C(Cc1ccccc1)C(C)=O,1.89,
2271,N=c1[nH]c2nc3[nH]c(=N)sc3cc2s1,1.56,
2272,COc1cc(CC(=O)O)ccc1O,0.33,
2273,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.63,2.19
2274,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.98,0.17
2275,ON=C1CCCCC1,0.84,
2276,N#Cc1cnc(Cl)cn1,0.92,
2277,CC1=NS(=O)(=O)c2cnccc2N1C,-0.8,
2278,Cn1cnc([N+](=O)[O-])c1I,1.0,
2279,CC(C)(CNCCc1ccc(O)c2[nH]c(=O)sc12)CSCCOCCc1ccccc1N,3.44,
2280,COc1ccc(NC(=O)c2sc3sc(C(=O)Nc4ccc(OC)c(OC)c4)c(N)c3c2N)cc1OC,4.88,
2281,CCOC(=O)OCn1ncc2c(=O)[nH]cnc21,0.21,
2282,N#Cc1cc(I)c(O)c(I)c1,3.43,
2283,O=[N+]([O-])c1nccn1CC(O)COc1ccccc1,1.43,
2284,CCCCCc1cn[nH]c1,2.96,
2285,O=C(NC(=O)c1ccccc1O)c1ccccc1,1.38,
2286,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(Cl)cc32)CC1,4.18,
2287,O=C(O)C(OCc1ccc(Cl)cc1)c1ccccc1,2.6,
2288,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(CC1CCCC1)N2,1.24,
2289,O=[N+]([O-])c1ccc(C=CS(=O)(=O)c2ccccc2)o1,1.88,
2290,CCN=C=S,1.47,
2291,N=c1[nH]c(=O)c2ccccc2[nH]1,0.6,
2292,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.62,
2293,Clc1cccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,7.3,
2294,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,0.91,
2295,S=C=Nc1ccc(C=Cc2ccccc2)cc1,5.85,
2296,CCN(CC)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,7.97,
2297,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.73,
2298,Nc1ccc2c3c(cccc13)-c1ccccc1-2,4.2,
2299,Cc1[nH]nc(C(=O)Nc2ccccc2)c1[N+](=O)[O-],1.81,
2300,Cc1ccc(SCCNc2ccccc2C(N)=O)cc1,3.15,
2301,c1ccc(OCCOc2ccccc2)cc1,3.81,
2302,O=C(CCl)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.59,
2303,CC#CC#CC#Cc1ccccc1,4.91,
2304,CCS(=O)(=O)CCn1ccnc1[N+](=O)[O-],-0.58,
2305,CCC(C(N)=O)c1ccc(-n2sc3ccccc3c2=O)cc1,2.58,
2306,CNC(=O)Oc1ccccc1OC,0.81,
2307,CC1(C)COC(Cn2cncn2)(c2ccc(-n3ccnc3)cc2Cl)OC1,2.26,
2308,CCCCS(=O)c1sc(C#N)cc1C#N,2.64,
2309,COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(N)C(=O)C3,0.3,
2310,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2OCCCl)nc(C)[nH]1,1.1,
2311,O=C1CCc2ccccc2N1,1.34,
2312,COCCOCCOC,-0.36,
2313,COCCCNC(=S)C(F)(F)Cn1cnc([N+](=O)[O-])n1,1.1,
2314,Oc1cc(O)cc(O)c1,0.16,
2315,CC1=CC(C(F)(F)F)(C(F)(F)F)C(C#N)C(=N)N1c1ccc(C(N)=O)cc1,4.41,
2316,CN1CCN=C1N=c1[nH]cc([N+](=O)[O-])s1,1.8,
2317,Clc1ccc2c(c1)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.9,
2318,COc1cccc(NC(=O)OCCN2CCCCC2)c1,2.92,
2319,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.69,
2320,COc1cccc(OC)c1OC,1.53,
2321,CS(=O)(=O)Oc1ccccc1Cc1c[nH]c(=N)[nH]c1=N,0.71,
2322,COc1ccccc1OCC1CN=C(N)O1,0.85,
2323,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,3.18,
2324,O=C(Nc1ccc(Cl)c(Cl)c1)C1CCCCC1,4.72,
2325,CC1=CC2C(CC1)C2(C)C,4.44,
2326,CC(C)N(N=O)C(=O)Nc1ccccc1,2.5,
2327,CCN(CC)CCCCCC(=O)Nc1c(C)cccc1C,2.95,
2328,CCCCC(CC)COC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,1.82,
2329,NC(=O)CCCCCn1nc2ccccc2n1,1.41,
2330,CNC(=O)c1cc2ccccc2o1,1.85,
2331,Nc1ccccc1Oc1ccccc1,2.46,
2332,O=C1c2ccccc2OCN1CCO[N+](=O)[O-],1.85,
2333,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],-0.76,
2334,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N2CCc3ccccc32)c1C,4.47,
2335,O=c1cc[nH]c2c(O)cccc12,0.62,
2336,NC(=O)Nc1ccc(F)cc1,1.04,
2337,O=[N+]([O-])c1ccccc1C(F)(F)F,2.58,
2338,CN(C)c1cccc(C(N)=O)c1,0.95,
2339,ON=Cc1ccc(Cl)cc1,2.67,
2340,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.1,
2341,CCN(CC)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.29,
2342,ClC(=Cn1ccnc1)c1ccc(Cl)cc1Cl,4.07,
2343,COc1ccc2c(c1)[nH]c(=NCCCNCCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,2.76,
2344,Nc1ccc(Sc2ccc(N)cc2)cc1,2.18,
2345,O=[N+]([O-])c1ccc(CCBr)cc1,2.9,
2346,CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.09,
2347,CC(C)NNC(=O)COc1ccccc1,1.24,
2348,FC(F)(F)c1ccc(-n2cc3ccccc3n2)cc1,4.42,
2349,OCCCc1ccccn1,0.58,
2350,CN(Cc1ccc(Br)cc1)N=O,1.57,
2351,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,3.4,
2352,C1=CCCC=CCC1,3.16,
2353,Cc1ccc(N2CC(=O)N(/N=C/c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)CC2=O)cc1,6.14,
2354,CCc1cccc2ccccc12,4.4,
2355,COc1cccc(Cl)c1Cl,3.24,
2356,Oc1ccc2ccccc2c1,2.7,
2357,CCc1cccc(NC(=O)NC)c1,2.1,
2358,O=c1cc(-c2ccccc2)oc2cccc(O)c12,4.3,
2359,CN(N=Cc1ccccc1)P(=O)(N1CC1)N1CC1,0.51,
2360,N=c1[nH]c(=N)c2nc(-c3ccc(O)cc3)c(=N)[nH]c2[nH]1,0.92,
2361,O=C(NCc1ccc(F)cc1)c1nn2c(c1Br)NC(c1cccs1)C[C@H]2C(F)(F)F,5.54,
2362,O=C(O)COc1cc(F)cc(Cl)c1,2.2,
2363,COC(=O)CCCc1ccccc1,2.77,
2364,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,-0.52,
2365,CCN(CC)S(=O)(=O)N1CCCC(C(=O)NC2CCCCC2)C1,3.58,
2366,Cn1c([N+](=O)[O-])cnc1Cl,0.62,
2367,COCCn1c(C)cc(C(=O)CSc2ncnc3sc(C)c(C)c23)c1C,4.59,
2368,CN(N=Cc1ccc(F)cc1)P(=O)(N1CC1)N1CC1,0.48,
2369,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.09,
2370,Nc1cccc(N)c1,-0.33,
2371,CC(=O)Nc1cccc(I)c1,2.64,
2372,CCOC(=O)CON=Cc1ccc(OCC(=O)OCC)c(OC)c1,1.87,
2373,O=[N+]([O-])c1ccccc1SSc1ccccc1[N+](=O)[O-],3.37,
2374,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1cccc(Cl)c1,2.27,
2375,CCCCCF,2.33,
2376,O=C(O)COc1ccccc1-c1ccccc1,2.83,
2377,Cc1cccc(OCC(=O)O)c1,1.78,
2378,CN=c1nc(Cl)c(SC)c(N2CCN(C)CC2)[nH]1,2.99,
2379,O=C(Cn1ccnc1[N+](=O)[O-])NCCCCO,-0.74,
2380,COc1ccc(/C=C/C(=O)O)cc1,2.68,
2381,COc1cc2c(cc1OC)[C@@H](COc1ccc(F)cc1)N(C(=O)/C=C/c1ccccc1)CC2,5.45,
2382,COc1ccc(S(N)(=O)=O)c(NC(=O)C(C)C)c1,1.37,
2383,CCCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],3.65,
2384,CCOC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.43,
2385,O=C1CC(=NCCO)C(=O)c2ccccc21,1.23,
2386,COc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,2.82,
2387,COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,1.85,
2388,COc1nc(=N)nc(C(Cl)(Cl)Cl)[nH]1,2.39,
2389,NC(=S)Nc1cccc2ccccc12,1.65,
2390,Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,6.04,
2391,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.32,
2392,CC(=O)Nc1ccccc1O,0.72,
2393,NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,-1.51,
2394,CCOc1cccc(NC(=O)Cc2ccccc2)c1,3.23,
2395,CSCCC(NC(=O)C(N)CC(C)C)C(=O)O,-1.87,
2396,CNC(=O)Oc1cc(C)cc(C(C)C)c1,3.1,
2397,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1.92,
2398,CCCCCC(C)=O,1.98,
2399,CCc1ccccc1-n1c(O)ccc1O,0.64,
2400,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1,2.88,
2401,CCN1CCN=C1N=c1[nH]cc([N+](=O)[O-])s1,2.28,
2402,CNC(=O)ON=C1CSCCS1,0.49,
2403,C1=COCCC1,0.69,
2404,O=C(O)c1cccc(C(F)(F)F)c1,2.95,
2405,O=C(O)c1ccccc1Cl,2.05,
2406,CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,3.2,
2407,COc1cc(S(C)=O)ccc1-c1nc2ccnnc2[nH]1,0.23,
2408,OCCNc1ccccc1,0.82,
2409,CN(C)CCOC(=O)c1ccc(Cl)cc1,2.63,
2410,O=S(=O)(Cc1ccccc1)c1ccccc1,2.05,
2411,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,3.67,
2412,CCCCCCCCCCCCCc1cccc(O)c1O,7.75,
2413,O=[N+]([O-])c1cccc(I)c1,2.94,
2414,O=C(O)C1CCCCN1,-2.31,
2415,Nc1cc(N=O)ccc1O,0.03,
2416,Brc1cccc(Br)c1NC1=NCCN1,1.96,
2417,O=C(Oc1cc(O)c(Cl)cc1Cl)N1CCCC1,2.98,
2418,CC(=O)Nc1cc(C)ccc1C,1.47,
2419,O=C(OCc1ccccc1)c1ccccc1,3.97,
2420,N#Cc1ccco1,0.96,
2421,CC(=O)Oc1ccccc1,1.49,
2422,C1=CCOC1,0.46,
2423,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccccc1,0.96,
2424,CNc1oc(-c2ccccc2)c(O)c1-c1ccccc1C(F)(F)F,3.22,
2425,CCCC(C(=O)OCC)n1nnc2ccccc21,2.82,
2426,CCCC1(CCC)C(=O)NC(=S)NC1=O,2.66,
2427,CCc1cccc(N(C(C)=O)c2ccccc2)c1,3.47,
2428,CCCNC1CC2CC1c1ccccc12,3.3,
2429,CNC(=O)Oc1cccc2ccccc12,2.36,
2430,CCC(C(=O)OC)c1ccc(-n2sc3ccccc3c2=O)cc1,3.91,
2431,O=NN(CCCl)C(=O)NC1CC2CCC1C2,2.98,
2432,NS(=O)(=O)c1nn2c(=Nc3ccc(F)cc3)snc2s1,2.81,
2433,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=S,1.07,
2434,CC(C)c1ccc(S(N)(=O)=O)cc1,1.84,
2435,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,5.17,
2436,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1.63,
2437,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O,-1.18,
2438,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,5.62,
2439,CC1(C)SC2C(NC(=O)C(Cl)c3ccccc3)C(=O)N2C1C(=O)O,2.3,
2440,OCC1OC(Oc2ccccc2I)C(O)C(O)C1O,0.27,
2441,O=[N+]([O-])c1c(Cl)ncnc1Cl,2.29,
2442,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1.46,
2443,CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.14,
2444,CCCOC1(c2ccccc2)CN(C)CCO1,2.13,
2445,CCCCCCCCCCCC(=O)OCCC,6.11,
2446,CN(C)C(N(C)C)=S(I)c1ccccc1Br,0.06,
2447,CCCCNC(=S)N(C)/N=C/c1ccc(OCc2ccc(Cl)cc2)c(OC)c1,6.8,
2448,CCC(=O)Oc1ccccc1C(=O)O,1.67,
2449,c1ccc2oncc2c1,1.63,
2450,CN(Cc1ccccc1)N=Nc1[nH]cnc1C(N)=O,1.54,
2451,Cc1ccccc1C=O,2.26,
2452,O=C1NC(=S)SC1=Cc1ccc([N+](=O)[O-])o1,0.74,
2453,COc1ccc(-c2nc3ccncc3n2C)c(OC)c1,2.68,
2454,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N(C)[C@@H]2CCS(=O)(=O)C2)c1C,3.35,
2455,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC1CCCCC1=O,3.63,
2456,Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,1.49,
2457,COc1c(C)c(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,1.54,
2458,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,2.68,
2459,CN(C)C(N(C)C)=S(I)c1ccc(I)cc1,0.28,
2460,N=C(N)c1ccc(N)cc1,-0.37,
2461,CCOC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,4.45,
2462,Cc1ccc2cc(C)c(C)cc2c1,4.73,
2463,CCCCOC(=O)c1cccc(C(=O)OCCCC)c1,4.26,
2464,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O,3.18,
2465,Cc1ccc(OCC2CN=C(N)O2)cc1,1.79,
2466,Cc1ccccc1OCC(=O)O,1.98,
2467,CCCNC(=O)c1cccs1,1.68,
2468,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4.05,
2469,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,1.99,
2470,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(I)c(OC)c1OC,1.79,
2471,CC(C)COc1ccc(C(=O)N2N=C(C(F)F)C[C@@]2(O)C(F)F)cc1,5.16,
2472,COc1ccccc1NS(=O)(=O)c1ccc(N)cc1,1.56,
2473,Clc1ccc2nccnc2c1,2.1,
2474,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.89,
2475,COc1ccc(-c2ncc(OC)nc2-c2ccc(OC)cc2)cc1,4.47,
2476,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,0.05,
2477,C=CCCC(C)=O,1.02,
2478,COc1nc(=Nc2ccccc2)nc(Cl)[nH]1,2.89,
2479,CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,0.32,
2480,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0.3,
2481,CC(Sc1nnc(-c2ccc(F)cc2)n1-c1ccccc1)C(N)=O,3.38,
2482,CCN(CC)c1ccccc1,3.31,
2483,CNC(=O)c1cccc(Oc2ccccc2)c1,2.86,
2484,CCc1ccc(-n2nnnc2SCC(=O)Nc2ccc(C(C)=O)cc2)cc1,4.69,
2485,COc1cccc(N2CCN(CCN(C)C)C2=O)c1,1.76,
2486,COc1ccc(N)c(S(=O)(=O)O)c1,-3.49,
2487,O=C1C(=O)N(OCc2ccc(Br)cc2)[C@H]2CCCC[C@@H]2N1OCc1ccc(Br)cc1,5.49,
2488,Nc1ccccc1SSc1ccccc1N,3.05,
2489,CCOc1ncnc2c1ncn2C1OC(CO)CC1F,0.8,
2490,CC(C)CC(=O)Oc1ccccc1,3.18,
2491,CC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.7,
2492,COc1cc(Cl)c(Cl)c(Cl)c1OC,4.01,
2493,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCSCCc3ccccc3)c2s1,2.34,
2494,CCN=c1[nH]cc(-c2ccncc2)cc1C#N,2.33,
2495,COc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1,0.86,
2496,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.55,
2497,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)O)CC2,0.47,
2498,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.57,
2499,CCCCCCCOC(=O)c1ccc(N)cc1,4.5,
2500,Nc1ccc2c(c1)Cc1ccccc1-2,3.14,
2501,CCCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,6.36,
2502,O=C1C=CC(=O)N1,-0.29,
2503,CC(C)CC(NC(=O)CN)C(=O)O,-0.78,
2504,CN(C)C(=O)Nc1ccc(Br)cc1,2.19,
2505,O=C(O)c1ccccc1C(=O)O,0.73,
2506,CN1CCCC1c1ccc[n+]([O-])c1,-1.8,
2507,CC(C)=NN(c1ccccc1)P(=O)(N1CC1)N1CC1,0.57,
2508,Cc1cc(C)[nH]c(=Nc2ccccc2)n1,2.84,
2509,O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc(O)cc1,3.95,
2510,CNc1ccc([N+](=O)[O-])cc1,2.04,
2511,CN(C)c1cccc(O)c1,1.56,
2512,O=C(OCC(=O)N1CCC1)c1ccccc1,1.2,
2513,CCc1cc(OP(=O)(OC)OC)ccc1[N+](=O)[O-],2.19,
2514,FC(F)(F)c1cccc(Cn2cncn2)c1,1.74,
2515,CCc1ccc([C@@H]2C(C(=O)OC(C)C)=C(C)N=C3SCCC(=O)N32)cc1,4.75,
2516,C=C(C)C1C=CC(C)C(=O)C1,2.71,
2517,CCC(=O)OCCN=c1ccc(-c2ccncc2)c[nH]1,2.47,
2518,CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)O,-1.32,
2519,CCOC(=O)C(=Cc1cccc(OC)c1OC)C(C)=O,2.21,
2520,Cc1cccc(C)c1NC(=O)CN(C)C,0.94,
2521,CC(=O)NC(C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.67,
2522,O=C1OCc2ccccc21,0.8,
2523,CCCC1CNC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)C1,0.04,
2524,COc1cc(Br)ccc1NC(C)=O,2.02,
2525,C#CCCC(C)=O,0.58,
2526,CN1CC=C(c2cccs2)CC1,2.51,
2527,COc1cc(OC)c(S(=O)(=O)c2ccc(N)cc2)c(OC)c1,1.03,
2528,C=CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.37,
2529,c1ccc2cc3c(cc2c1)sc1ccccc13,5.34,
2530,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,4.3,
2531,CCCC(CCC)=NN=C(N)Nc1ccccc1,2.33,
2532,CCCNC(=O)c1ccsc1,1.65,
2533,CC(=Cc1ccccc1)C(=O)O,2.6,
2534,Cc1ccc(S(=O)(=O)F)cc1,2.74,
2535,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)(C)O,2.11,
2536,OC/C=C/c1ccccc1,1.95,
2537,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,1.58,
2538,CCCCC(=O)C(O)O,0.81,
2539,S=c1[nH]c2ccccc2s1,2.42,
2540,CCC(CC)c1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,4.46,
2541,CCCOCc1cc(=O)c(O)co1,0.3,
2542,CCC(C)C(NC(=O)C(CCCN)NC(C)=O)C(=O)NC(C(N)=O)C(C)C,-0.43,
2543,CC(OC(=O)c1cccc(C(F)(F)F)c1)C(N)=O,2.75,
2544,CN(C)C(=O)Cc1ccco1,0.01,
2545,O=C1c2ccccc2C(=O)c2c(O)cccc21,3.52,
2546,Nc1ccc(S(=O)(=O)N=c2[nH]cc(Br)cc2Br)cc1,2.74,
2547,Cc1cc2ccccc2o1,3.22,
2548,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72,1.4
2549,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,3.21,
2550,Cc1ccccc1N,1.32,
2551,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,1.97,
2552,CC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(N)=O)C(C)C,0.06,
2553,CCCCCC(=O)O,1.92,
2554,O=[N+]([O-])CC1=NCCN1Cc1cccnc1,-1.02,
2555,CNS(=O)(=O)c1ccc(C)cc1,1.28,
2556,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4.2,
2557,COC(N)=O,-0.66,
2558,CSc1nnc(C2CCCCC2)c(=O)n1N,2.14,
2559,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32,
2560,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,1.6,0.74
2561,COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.51,
2562,CCC(C(=O)OCc1ccccc1)C(COC(=O)c1cccnc1)Cc1cncn1C,3.05,
2563,CCC(CC)COC(=O)N(C)C,2.87,
2564,c1cc(-c2ccncc2)ccn1,1.28,
2565,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.47,
2566,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,2.88,
2567,CNC(=O)Oc1cccc(C(C)=O)c1,0.9,
2568,CCc1cccc(CC)c1O,3.03,
2569,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,3.8,
2570,COC(=O)Nc1cccc(OC)c1,1.92,
2571,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12,2.88,
2572,CCC(C)O,0.61,
2573,CC(=O)Nc1cccc(C(C)=O)c1,1.06,
2574,CC(CN(C)C)C(O)(Cc1ccccc1)c1ccccc1,3.83,
2575,COc1ccccc1C(N)=O,0.86,
2576,CNP(=O)(OC)Oc1ccc(SC)cc1,1.81,
2577,OCCc1ccccn1,0.12,
2578,NS(=O)(=O)c1ccc(CCCCCO)cc1,1.04,
2579,CN(C)N=CCCc1ccccc1,2.05,
2580,COc1cccc(CN(C)N=O)c1,1.6,
2581,O=C1C=C(N2CC2)C(=O)c2ccccc21,1.71,
2582,O=S1(=O)N=C(C(Cl)Cl)Nc2cc(Cl)ccc21,1.81,
2583,CCCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,2.04,
2584,c1ccc2[nH]ncc2c1,1.77,1.9
2585,CCC(CC)C(=O)NS(=O)(=O)c1ccc(Cl)cc1N,2.53,
2586,OCCCCc1ccccn1,0.86,
2587,CCCCN=c1[nH]nc(C(C)C)c(=O)n1N,1.78,
2588,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,5.17,
2589,COc1ccc(COC(C(=O)O)c2ccccc2)cc1Cl,2.45,
2590,CN(C)c1cc[n+]([O-])cc1,-0.9,
2591,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1.79,
2592,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,4.8,
2593,CCOc1ncccn1,0.74,
2594,NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,5.26,
2595,c1ccc(-n2cccc2)cc1,3.08,
2596,O=C1C[C@@H](c2c(F)cccc2Cl)c2cc3c(cc2N1)OCCO3,3.96,
2597,O=[N+]([O-])C=Cc1ccc(O)cc1,2.12,
2598,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)C(C)(C)C,2.4,
2599,CCc1nonc1C,1.18,
2600,COc1cc(C)c(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.23,
2601,CN(C)c1ccccc1,2.31,
2602,CC(C)(C(=O)O)n1nc2ccccc2n1,0.64,
2603,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)O,-2.07,
2604,COc1ccc(-c2nc3ccccc3[nH]2)c(OC)c1,2.59,
2605,CN(C)c1ccc2c(c1)C(=O)OC2(C)C,2.42,
2606,CCS(=O)c1ccc2ccccc2n1,2.43,
2607,CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,3.33,
2608,N=c1[nH]cnc2ccccc12,1.28,1.26
2609,CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)O,-1.49,
2610,CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,3.78,
2611,O=[N+]([O-])c1ccc(Cl)cc1,2.39,
2612,CNC1CCc2ccccc2C1,2.38,
2613,CCOP(=S)(OCC)Oc1ccc(SC)cc1,4.16,
2614,CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1Cl,1.5,
2615,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,3.24,
2616,Clc1cccc(Br)c1NC1=NCCN1,1.73,
2617,CC(=O)Oc1ccc(C(N)=O)cc1,0.27,
2618,CC1(C)NC(=O)NC1=O,-0.48,
2619,COc1ccccc1[C@@H]1CC(=O)Nc2cc(C)c(C)cc21,4.17,
2620,CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.27,
2621,CCN(CC)Cc1ccc(C(=O)Nc2c(C)cccc2C)cc1,3.49,
2622,CCOc1ccc([N+](=O)[O-])cc1,2.53,
2623,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,2.91,
2624,CCCSC(=NO)C(=O)c1ccc(Br)cc1,3.38,
2625,Cc1cccc(-n2c(SC(C)C(N)=O)nnc2-c2cccc(S(=O)(=O)N(C)C)c2)c1,3.81,
2626,COC(=O)c1ccc[nH]1,1.17,
2627,Cc1no[n+]([O-])c1C=O,1.29,
2628,Cc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,4.08,
