,smiles,logP
1845,CN(C)CC(F)(F)F,1.06
1846,Cc1c(Cc2ccccc2)no[n+]1[O-],2.08
1847,O=[N+]([O-])c1ccccc1,1.85
1848,CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,1.55
1849,O=NN(CCCl)C(=O)NC1CCCCC1C(=O)O,2.01
1850,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(I)c(OC)c1OC,1.79
1851,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(=O)CN(C)C)C5(CC)C=CCN6CCC43C65)C2)C1,4.02
1852,Clc1cc2c(Cl)cccc2c(Cl)c1Cl,5.77
1853,CCc1cccc(C)c1N(C(=O)Cn1c(C(C)O)nc2ccccc21)[C@@H](C)COC,4.48
1854,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1N,0.76
1855,CN(C)c1ccc(-c2nc3ccc(C#N)cc3s2)cc1,3.2
1856,O=C1C(c2cccc(Br)c2)N(CCC2=CCCCC2)C(=O)CN1C1CCCCC1,5.6
1857,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,3.28
1858,N=c1[nH]nc(Cc2ccccc2)o1,0.95
1859,O=C(O)c1cc(O)c(O)c(O)c1,0.7
1860,CCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.5
1861,CC(=O)Oc1ccc(N=C2C=CC(=O)C=C2)cc1,1.43
1862,NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,-0.7
1863,CCN1C(=O)C(=O)c2c(OC)cccc2C1=O,0.9
1864,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,3.7
1865,Cc1ccc2c([N+](=O)[O-])cc[n+]([O-])c2c1,1.42
1866,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(Cl)c(OC)c1,2.13
1867,O=C1CCN(C2OC(CO)C(O)C2O)C(=O)C1,-0.86
1868,CCC(C)c1ccc(O)cc1,3.08
1869,Oc1ccc(-c2ccccc2)cc1,3.2
1870,CCCCOCc1cc(=O)c(O)co1,0.78
1871,Cc1ccc2c(c1)c([N+](=O)[O-])cc[n+]2[O-],1.43
1872,Cc1[nH]c(=N)sc1C(=O)CCN(C)C,1.47
1873,C(#Cc1ccccc1)c1ccccc1,4.78
1874,Cc1nnc(C(C)(C)C)c(=O)n1N,1.03
1875,C=CC(=O)OCCOCCOCCOC(=O)C=C,0.96
1876,CCCCCc1cc(OC)c(CC(C)N)cc1OC,4.43
1877,CCC1(CC)C(=O)NC(=S)NC1=O,1.5
1878,Cc1cc(C)nc(OC(C(=O)O)C2(c3cccc(-c4ccccc4)c3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,1.8
1879,Fc1ccc(Cl)c(NC2=NCCN2)c1,1.52
1880,CCc1cccc(C)c1,3.98
1881,CCOC(=O)C(=Cc1c(Cl)cccc1Cl)C(C)=O,2.86
1882,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.07
1883,CCOC(=O)c1ccc(NC(=O)N(C)OC)cc1,2.24
1884,CCC(=O)Nc1ccccc1,1.61
1885,COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86
1886,S=c1[nH]cnc2[nH]cnc12,0.01
1887,CN(C)N=Nc1cc(C#N)cc(C#N)c1,2.18
1888,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.7
1889,CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,2.4
1890,C#CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1,1.0
1891,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,0.5
1892,CNCCc1ccccn1,0.68
1893,NC(=O)CCCc1ccccc1,1.41
1894,CCOc1cncc(OC)n1,1.98
1895,CC(C)c1ccc(C(=O)O)cc1,3.4
1896,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,4.45
1897,CNC(=O)Oc1ccc(S(C)(=O)=O)cc1,0.34
1898,COc1ccc2cc(CC(=O)OCC(=O)N(CCO)CCO)ccc2c1,1.41
1899,NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-1.87
1900,Cn1cncc1[N+](=O)[O-],0.13
1901,O=C1CC(c2ccccc2)c2ccccc2N1,2.79
1902,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,3.6
1903,CCCCC(N)Cc1ccccc1,3.36
1904,ClC(Cl)C(c1ccccc1)c1ccccc1,4.51
1905,Cc1cccc(C)c1NC(=O)CCCC(C)N,1.41
1906,CC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.45
1907,CSc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,4.42
1908,CC(=O)Nc1cccc(OCC(O)CNC(C)C)c1,0.74
1909,ON=C(O)c1ccccc1,0.26
1910,CC(C)C(NC(=O)[C@H](C)N)C(=O)O,-1.13
1911,COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,3.87
1912,O=S1(=O)N=C(C2CCCCC2)Nc2ccccc21,2.2
1913,c1cscn1,0.44
1914,CC(C)(C)c1cc(C2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1,6.86
1915,CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,-1.78
1916,CC1(C)C=C2OC(=N)C(C#N)C3(CCC4(CC3)OCCO4)C2C(=O)C1,3.24
1917,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,4.68
1918,N=c1[nH]onc1-c1ccccc1,1.81
1919,CCn1cc(CN(C)C(=O)c2cc3cc(Br)ccc3oc2=O)c(C)n1,3.27
1920,CCCOC(=O)c1ccccc1,3.01
1921,CCN1CCCCC1,1.75
1922,O=C(O)C=COc1ccccc1Cl,2.69
1923,CC(C)N(C)N=Nc1ccc(C(N)=O)cc1,2.02
1924,CN(C)C(N(C)C)=S(I)c1cccc(Cl)c1Cl,0.29
1925,COc1n[n+]([O-])c2ccccc2[n+]1[O-],-0.3
1926,CC1=C(C(=O)OCCc2ccccc2)[C@@H](c2ccc(Cl)cc2)C2C(=O)CCCC2=N1,5.48
1927,CC(=O)OCC1OC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.52
1928,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,3.12
1929,OCCc1ccccc1,1.36
1930,COc1cccc(N=c2snc3sc(S(N)(=O)=O)nn23)c1,2.66
1931,Cc1ccc(C(=O)CCN2CCCCC2)cc1,3.55
1932,CCC(C)C(NC(=O)C(CCCCN)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.65
1933,CCCCCC1(CC)C(=O)NC(=O)NC1=O,2.24
1934,CN(C(=O)CCSC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.84
1935,COc1cc(C(N)=O)ccc1-c1cn2cccnc2n1,0.7
1936,FC(F)(F)c1cccc(C2CNCCO2)c1,2.18
1937,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1C,1.91
1938,c1ccc2c(c1)cnc1ccccc12,3.48
1939,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,2.73
1940,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,1.65
1941,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32
1942,Cn1c(N)c(C(=O)CSc2nc3sc4c(c3c(=O)n2Cc2ccccc2)CCC4)c(=O)n(C)c1=O,5.21
1943,O=C(O)CCCCn1nc2ccccc2n1,0.94
1944,Cc1cccc(C)c1NC(=O)Cn1cc(C(=O)C2CC2)c2ccccc21,3.47
1945,O=C(O)C(OCc1ccccc1)c1ccccc1,2.0
1946,NS(=O)(=O)c1ccc2ccccc2c1,1.55
1947,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(O)CC43O)C2)CC(O)C1O,1.77
1948,CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n1ccnc1,5.11
1949,Cc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)c(C(=O)c2ccccc2)c1,4.54
1950,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16
1951,CCCc1c(C)ssc1=S,3.39
1952,OC(Cn1ccnc1)(c1ccc(-c2cccnc2)cc1)c1ccc(F)cc1F,3.31
1953,COC(=O)c1cnc(C)cn1,0.17
1954,COC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,2.83
1955,O=[IH2]c1ccccc1,-1.61
1956,COc1ccncc1,1.0
1957,CC(C)NCC(O)COc1cccc2ccccc12,3.4
1958,C=CC1CCC2OC2C1,2.08
1959,C=CCOC1(c2ccccc2)CN(C)CCO1,2.09
1960,CON1C(=O)CC2(CCCC2)C1=O,1.15
1961,O=Cc1ccc2cccccc1-2,2.64
1962,CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)C1O,0.83
1963,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,5.21
1964,O=C(Nc1ccc(O)cc1)C(Cl)Cl,1.6
1965,Nc1ccccc1CO,-0.05
1966,CN(C)C1=CC(=O)c2ccccc2C1=O,1.9
1967,O=C1c2ccccc2C(=O)N1c1ccccc1,2.4
1968,O=S1(=O)C=Cc2ccccc21,0.88
1969,O=C(O)c1ccc(Cl)cc1Nc1cccc(Br)c1,5.16
1970,O=C1C=NC(c2ccc(Br)cc2)c2cc(Br)ccc2N1,4.04
1971,Cc1c(CC(=O)O)sc2ccc(Cl)cc12,3.92
1972,O=C1CC(Sc2ccncc2)N1,0.61
1973,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCc3ccccc3)c2s1,1.15
1974,Cc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,0.7
1975,COc1cc([C@H]2c3c(C)n[nH]c3OC(=N)C2C#N)ccc1OCc1cccc(F)c1,4.42
1976,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,1.81
1977,NC(=S)NN=Cc1ccc(O)cn1,1.04
1978,N#CN=[N+]([O-])c1cccc2ccccc12,3.17
1979,O=c1[nH]c(O)cn1N=Cc1ccc([N+](=O)[O-])o1,-0.47
1980,CNC12CC(O)CCC1CCc1ccccc12,2.37
1981,CCOC(=O)CCc1ccccc1,2.73
1982,CCc1cccc(CC)c1O,3.03
1983,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,7.11
1984,CCCCCCCCCCCCC(C)c1ccccc1,9.29
1985,CN1C(=O)NC(=O)C(=O)C1=O,-1.01
1986,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,2.46
1987,O=[N+]([O-])C=Cc1ccco1,1.56
1988,COc1ccc(C(=O)[N-][N+](C)(C)C)cc1,-0.03
1989,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,7.05
1990,O=[N+]([O-])c1nonc1-c1ccccc1,2.63
1991,O=[N+]([O-])c1cc(Cl)ccc1O,2.46
1992,CCOC(=O)CN1C(=O)CC1Sc1ccc2ccccc2c1,3.4
1993,O=C(O)Cc1cccc(C(=O)O)c1,1.14
1994,Cn1cccc1C=NNC(=O)Nc1ccccc1,2.71
1995,O=S(=O)(Oc1ccccc1[C@@H]1c2c(c(O)n(-c3ccc(Cl)cc3)c2O)ON1c1ccccc1)c1ccccc1,6.47
1996,O=S(=O)(Nc1ccccc1)c1cccc2cccnc12,1.75
1997,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C(F)(F)F)c1,3.61
1998,NS(=O)(=O)c1ccc(Br)cc1,1.36
1999,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.52
2000,CN(SN(C)C(=O)c1ccc(Cl)cc1)C(=O)Oc1cccc2c1OC(C)(C)C2,4.0
2001,COc1c([N+](=O)[O-])ncn1C,0.19
2002,NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,3.63
2003,CC(C)CC(CC(C)C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,5.15
2004,CCc1cc(CC)cc(C2C(=O)c3ccccc3C2=O)c1,4.94
2005,CN(Cc1ccc(Cl)cc1)N=O,2.19
2006,CCOC(=O)CC(CO)C(CC)c1cncn1C,0.73
2007,CCCCCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1,4.74
2008,CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,3.35
2009,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,5.62
2010,CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.7
2011,Nc1ccc2[nH]ccc2c1,0.7
2012,O=C(NN=Cc1ccccc1O)c1ccc(O)cc1,2.56
2013,CCOc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1,3.5
2014,CCCc1ssc(=S)c1CC,3.76
2015,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,1.7
2016,CC1=NS(=O)(=O)c2cccc(Cl)c2N1,0.72
2017,CCCCCCCCCc1ccccc1,7.11
2018,CC(C)OC(=O)c1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,4.67
2019,CCOC(=O)CNC(=O)CNC(=O)CCCCSc1ncnc2[nH]cnc12,0.5
2020,CC(C)C(O)C(C)(C)CO,1.24
2021,CCCC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1OC(=O)CCC,1.9
2022,O=C(COc1cccc2ccccc12)O[Na],-1.5
2023,FC(F)(F)Br,1.86
2024,CCOC(=O)Cn1cnc(I)c1[N+](=O)[O-],0.93
2025,CCc1ssc(=O)c1CC,2.78
2026,CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,1.63
2027,CC(C)NCC(O)c1ccc(Cl)c(Cl)c1,3.32
2028,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88
2029,CCCCCCCCC(=O)OC,4.32
2030,Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(c3c(F)cc(F)cc3F)c3ccccc32)n1,0.4
2031,CCCOc1cncc(C)n1,2.29
2032,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.41
2033,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,4.94
2034,CNCC1CCC2(NC)c3ccccc3CC2C1,2.48
2035,CCc1ccc(-n2nnnc2SCC(=O)Nc2ccc(C(C)=O)cc2)cc1,4.69
2036,CCCC1=NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,1.21
2037,O=C(c1ccc([N+](=O)[O-])cc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.87
2038,CCCCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)OC,4.6
2039,COC(=O)c1ccccc1OC,2.04
2040,Brc1cnccn1,0.93
2041,CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,3.67
2042,CCOC(=O)C(F)(F)F,1.18
2043,C=CCOC(C)=O,0.97
2044,CSc1ccc(C(=O)O)cc1,2.74
2045,Clc1ccc(/C=N/N=C2Cn3c(nc4ccccc43)NN2)cc1,4.81
2046,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,7.31
2047,OCC(O)C(O)C(O)C(O)CO,-3.1
2048,Nc1ccc2c(c1)C(=O)N(O)C2=O,0.16
2049,CS(=O)(=O)CCOCn1ccnc1C=NO,-0.84
2050,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.47
2051,Clc1ccccc1NC1=NCCN1,1.36
2052,Cc1nonc1C,0.71
2053,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,4.44
2054,NS(=O)(=O)c1ccccc1Cl,0.74
2055,CC(C)N(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)C(C)C,0.01
2056,CSC(=O)Nc1ccccc1,2.4
2057,COc1ccccc1N(CCOC(O)c1cc(O)n(-c2ccccc2)c1)C1=NS(=O)(=O)c2ccccc21,2.5
2058,NC(=O)NNc1ccccc1,0.13
2059,CCC(C(=O)OCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.37
2060,CCNNC(=O)COc1ccccc1,1.0
2061,CCOc1ccc(NC(=O)OC)cc1,2.15
2062,N=C(N)NN=Cc1ccc(Cl)c([N+](=O)[O-])c1,0.53
2063,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72
2064,C=CCn1cnc2c(=O)[nH]c(=Nc3ccccc3)[nH]c21,1.75
2065,COc1cccc(OC)c1O,1.15
2066,Clc1cccc(-c2ccccc2Cl)c1,5.02
2067,CC(C)(C)c1n[nH]c(=N)o1,0.48
2068,CN(CC(N)=O)C(=O)COC(=O)c1ccccc1,0.08
2069,CCc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,0.31
2070,CCc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.67
2071,Cc1nonc1Sc1ccccc1,2.92
2072,Cc1ncc([N+](=O)[O-])n1C,0.31
2073,CC(C)=CC1C(C(=O)OCc2ccccc2)C1(C)C,5.49
2074,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(O)cc1,1.14
2075,[NH-][NH+]=CC(=O)N=CC(=O)N1CCOCC1,-0.47
2076,CCSC1OC(CO)C(O)C(O)C1O,-1.51
2077,CCCc1ccc(C(=O)OCCN(C)C)cc1,3.63
2078,Cc1ccc(OCC(=O)O)cc1,1.86
2079,CCc1ccc2cc3ccccc3cc2c1,5.85
2080,CN1C(=O)CN=C(c2ccccc2F)c2cc(F)ccc21,2.41
2081,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,3.52
2082,CCOP(=S)(OCC)Oc1ccc(SC)cc1C,4.16
2083,O=C1C=NC(c2ccccc2)c2cc(Cl)ccc2N1,2.93
2084,C=c1c(O)cc(C)c(O)c1=C,1.82
2085,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.11
2086,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4.88
2087,Fc1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.69
2088,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.1
2089,O=[N+]([O-])c1[nH]cnc1I,0.28
2090,COCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.25
2091,O=C1CCCN1Cc1ccccc1,1.25
2092,Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,6.31
2093,CCOc1ccc(C(=O)O)cc1OCC,2.37
2094,[O-][n+]1ccc(-c2ccccc2)cc1,0.93
2095,COC(=O)c1cncc(OC)n1,0.69
2096,COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,4.8
2097,O=CNCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1,5.44
2098,CCCCCCCCCCCCCCCc1ccc(O)cc1O,8.29
2099,CCC(C)CO,1.29
2100,CN(C)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.99
2101,N=c1[nH]ccc2ccccc12,1.9
2102,C=CCC1(CCCC)C(=O)NC(=O)NC1=O,2.31
2103,CC(C)C(NC(=O)C(N)CO)C(=O)O,-1.53
2104,C[N+](C)(CCCCc1ccccc1)CCCCS(=O)(=O)[O-],-1.41
2105,CC(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0.65
2106,CCCCNC(=O)CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.0
2107,O=C(CN1CCCCC1)Nc1cccc(F)c1,2.85
2108,COC1C(Cl)C(Cl)C(OC)C(Cl)C1Cl,3.15
2109,NC(=O)NN=CCCc1ccccc1,2.32
2110,N=C(N)NN=Cc1ccc([N+](=O)[O-])cc1,0.87
2111,CCC(CO)n1cnc2c(=N)[nH]cnc21,0.14
2112,CC(=O)NC(CCC(=O)O)C(N)=O,-2.47
2113,CNC(=O)N1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1.76
2114,Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,0.35
2115,CCCCN=c1[nH]nc(C(C)C)c(=O)n1N,1.78
2116,CCOC(C(=O)OCc1ccccc1)C(C)C,3.29
2117,O=[N+]([O-])c1ccc(Cl)cc1,2.39
2118,O=C(Nc1ccc(F)cc1F)c1cc(Cl)cc(Cl)c1O,4.55
2119,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,6.07
2120,COc1cc(OC)c(OC)cc1CC(C)N,1.74
2121,CC(C)Oc1ccc(CC#N)cc1,2.53
2122,CCCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.51
2123,CN(C)c1ccc(N=C=S)cc1,3.96
2124,CCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.4
2125,Cc1c(O)c(=O)ccn1-c1ccccc1,1.12
2126,O=C(O)c1ccccn1,0.72
2127,CCOS(=O)(=O)c1ccc(C)cc1,1.81
2128,NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,-0.41
2129,C1=CC2C=CC1C2,2.67
2130,CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(C)N=O)C(=O)NCc1ccccc1,2.12
2131,CNC(=O)c1cccn1C,0.71
2132,O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1Cl,-0.28
2133,N#CN=[N+]([O-])c1cccc(C#N)c1,1.15
2134,Cc1cn(C2OC(CO)CC2F)c(=O)[nH]c1=O,-0.44
2135,CC(C)(C)C(=O)NN,-0.35
2136,O=Cc1ccc(O)c2ncccc12,1.63
2137,COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.75
2138,Clc1cccc(C2NCCS2)c1,2.04
2139,Cc1c(S(=O)c2ccccc2)no[n+]1[O-],1.5
2140,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,3.02
2141,CC(C)(C(=O)O)C(=O)O,0.39
2142,CCCCCCNC(=S)NC,2.31
2143,CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,5.5
2144,CCOC(=O)C(=Cc1cccc(OCC)c1)C(=O)OCC,3.39
2145,CCN(CC)C(=O)C1C2CC3C(OC(=O)C31)C2O,0.15
2146,CCCCCCNC(=O)C=Cc1ccc(O)c(O)c1,3.37
2147,Nc1ccccc1F,1.26
2148,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.6
2149,COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.78
2150,N#CCCCc1ccccc1,2.21
2151,CC(=O)Nc1ccc(Cl)cc1F,1.91
2152,Cc1cccc(C)c1NC1=NCCN1,1.45
2153,NCc1ccc([N+](=O)[O-])cc1,1.06
2154,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,3.97
2155,CN(C)C(N(C)C)=S(I)c1ccccc1F,-0.55
2156,Cc1cccc2ccsc12,3.85
2157,COP(=S)(OC)Oc1ccc(C#N)cc1,2.71
2158,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,2.63
2159,CC(C)(C)C1(C)C(=O)NC(=O)NC1=O,0.8
2160,CN=c1[nH]nc(C(C)C)c(=O)n1N,0.3
2161,OCCCCl,0.5
2162,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,2.16
2163,COc1cc(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,0.72
2164,CN(C)c1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.43
2165,O=C(O)CCCCn1nnc2ccccc21,0.48
2166,COCCCc1ccccc1,2.7
2167,O=C(O)CCSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.79
2168,COC(=O)CCC(C)=O,-0.13
2169,COc1ccccc1N1CCN(CCOCc2ccc(F)cc2)CC1,3.6
2170,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCc1ccccc1,2.44
2171,CC(C)COC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.14
2172,COCCn1c(C)cc(C(=O)CSc2n[nH]c3nc4ccccc4n23)c1C,3.45
2173,CCc1ccc(O)cc1,2.58
2174,O=C(O)c1ccc(O)c([N+](=O)[O-])c1,1.85
2175,CCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-0.47
2176,CN(Cc1cccc(C(F)(F)F)c1)N=O,1.99
2177,Cc1cc(C(F)(F)F)nn1C(C)c1n[nH]c(=Nc2ccn(Cc3ccccc3)n2)s1,5.34
2178,CSc1cccc(N)c1,1.45
2179,Oc1ccccc1F,1.71
2180,NCCN1CCCC1,0.08
2181,C[N+](C)(CCCCc1ccccc1)CCCS(=O)(=O)[O-],-1.17
2182,C=CCn1c(C)c(C=C2C(=O)OC3(CCCCC3)OC2=O)c2ccccc21,4.62
2183,CN(CCO)c1nc(=Nc2ccc(C=Cc3ccc(N=c4[nH]c(N(C)CCO)nc(=Nc5ccccc5)[nH]4)cc3S(=O)(=O)O[Na])c(S(=O)(=O)O[Na])c2)[nH]c(=Nc2ccccc2)[nH]1,1.2
2184,NCCCc1ccncc1,0.4
2185,COC(=O)C1CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,1.7
2186,CC(=O)c1cc[n+]([O-])cc1,-0.93
2187,NN=c1[nH]cnc2ccccc12,1.67
2188,CCOC(=O)C(=Cc1cccc(OC)c1)C(C)=O,2.34
2189,CCOP(=O)(OCC)Oc1ccc(SC)cc1,2.79
2190,O=c1[nH]nc(CSc2ccccc2)[nH]1,1.46
2191,CCOC(=O)C(=Cc1ccccc1Cl)C(C)=O,2.84
2192,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,6.5
2193,Cc1ncc(C)[n+]([O-])c1Cl,0.19
2194,CCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.34
2195,CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.11
2196,C=CCON=C(CCC)C1=C(O[Na])CC(C)(C)C(C(=O)OC)C1=O,-0.2
2197,Cc1ccc2cccc(O)c2n1,2.33
2198,CCCCCCCCCCCC,6.1
2199,C#CC(OC(N)=O)c1ccccc1,1.59
2200,N=C(N)N=C(N)NCCc1ccccc1,-0.83
2201,CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,3.33
2202,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,-1.18
